"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-H-9.raw (F9)", "Peak Rating: Liver-H-10.raw (F10)", "Peak Rating: Liver-H-11.raw (F11)", "Peak Rating: Liver-H-12.raw (F12)", "Peak Rating: Liver-H-13.raw (F13)", "Peak Rating: Liver-H-14.raw (F14)", "Peak Rating: Liver-H-15.raw (F15)", "Peak Rating: Liver-H-16.raw (F16)", "Peak Rating: Liver-H-25.raw (F25)", "Peak Rating: Liver-H-26.raw (F26)", "Peak Rating: Liver-H-27.raw (F27)", "Peak Rating: Liver-H-28.raw (F28)", "Peak Rating: Liver-H-29.raw (F29)", "Peak Rating: Liver-H-30.raw (F30)", "Peak Rating: Liver-H-31.raw (F31)", "Peak Rating: Liver-H-32.raw (F32)", "Peak Rating: Liver-H-1.raw (F1)", "Peak Rating: Liver-H-2.raw (F2)", "Peak Rating: Liver-H-3.raw (F3)", "Peak Rating: Liver-H-4.raw (F4)", "Peak Rating: Liver-H-5.raw (F5)", "Peak Rating: Liver-H-6.raw (F6)", "Peak Rating: Liver-H-7.raw (F7)", "Peak Rating: Liver-H-8.raw (F8)", "Peak Rating: Liver-H-17.raw (F17)", "Peak Rating: Liver-H-18.raw (F18)", "Peak Rating: Liver-H-19.raw (F19)", "Peak Rating: Liver-H-20.raw (F20)", "Peak Rating: Liver-H-21.raw (F21)", "Peak Rating: Liver-H-22.raw (F22)", "Peak Rating: Liver-H-23.raw (F23)", "Peak Rating: Liver-H-24.raw (F24)", "Peak Rating: Liver-H-33.raw (F33)", "Peak Rating: Liver-H-34.raw (F34)", "Peak Rating: Liver-H-35.raw (F35)", "Peak Rating: Liver-H-36.raw (F36)", "Peak Rating: Liver-H-37.raw (F37)", "Peak Rating: Liver-H-38.raw (F38)", "Peak Rating: Liver-H-39.raw (F39)", "Peak Rating: Liver-H-40.raw (F40)"
"32", "", "False", "16-Hydroxyhexadecanoic acid", "C16 H32 O3", "Full match", " Full match", " No results", " Full match", " Not the top hit", "0.66", "272.23533", "253.21748", "7.506", "804441964.333081", "1", "1", "0", "93.7", "9.7", "", "No matches found", " No matches found", "", "Multiple matches found", " No matches found", "PreferredDDA", "", "[M-H-H2O]-1", "397342926.385256", " 287790310.829225", " 254774533.177209", " 471999730.717853", " 351729752.30707", "34.5360989778899", " 44.410975819156", " 39.1339694143589", " 43.8581374797067", " 46.3867246537203", "1.560", " 1.853", " 1.381", " 0.610", " 0.745", "0.64", " 0.89", " 0.47", " -0.71", " -0.42", "0.898167708844061", " 0.995446610908993", " 0.947002816031038", " 0.999411593777681", " 0.99640197397924", "1", " 1", " 1", " 1", " 1", "7.1", "7.1", " 7.1", " 6.7", " 7.1", " 7.1", " 6.0", " 7.1", " 7.1", " 5.8", " 6.6", " 6.2", " 5.8", " 6.6", " 6.2", " 6.6", " 6.6", " 7.1", " 6.7", " 6.7", " 7.1", " 6.3", " 6.7", " 7.1", " 7.1", " 6.6", " ", " 6.6", " 6.2", " 6.6", " 7.0", " 6.2", " 5.8", " 6.6", " 7.0", " 6.2", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6"
"14","","False","all-cis-4,7,10,13,16-Docosapentaenoic acid","C22 H34 O2","Full match"," Full match"," No results"," Partial match"," Full match","1.28","330.25630","329.24903","7.697","791932747.406439","7","2","0","95.2","62.2","","No matches found"," No matches found","","Multiple matches found"," Multiple matches found","PreferredDDA","","[M-H]-1","317184091.272472"," 467159575.725567"," 252155361.859135"," 304642515.307336"," 520988795.456276","50.1642087908926"," 47.3113688838761"," 55.1105543304921"," 65.291439527489"," 43.7547606745036","1.258"," 1.208"," 2.066"," 1.533"," 1.710","0.33"," 0.27"," 1.05"," 0.62"," 0.77","0.995126327304757"," 0.999699680919582"," 0.752709628412352"," 0.548673324887942"," 0.640039078476626","1"," 1"," 1"," 1"," 1","6.6","4.7"," 5.1"," 5.8"," 5.1"," 5.5"," 6.2"," 4.3"," 5.5"," 5.1"," 5.5"," 4.7"," 6.2"," 5.5"," 5.5"," 6.2"," 4.7"," 5.5"," 2.8"," 5.5"," 5.1"," 5.8"," 3.9"," 6.2"," 5.8"," 4.3"," 4.5"," 4.7"," 5.8"," 4.7"," 4.3"," 6.6"," 4.7"," 5.1"," 5.8"," 3.9"," 5.1"," 3.6"," 2.0"," 4.7"," 4.3"
"16", "", "False", "Adrenic acid", "C22 H36 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "1.37", "332.27198", "331.26471", "8.115", "788865118.778422", "3", "3", "0", "95.8", "9.8", "", "No matches found", " No matches found", "", "Multiple matches found", " Multiple matches found", "PreferredDDA", "", "[M-H]-1", "264198266.058908", " 380336068.336453", " 201836013.059348", " 333634464.416441", " 408180208.010377", "57.9284261315568", " 54.4602815410273", " 50.2285489287275", " 55.8399313008689", " 23.5649200569533", "1.309", " 1.653", " 2.022", " 1.140", " 1.223", "0.39", " 0.73", " 1.02", " 0.19", " 0.29", "0.996521673165959", " 0.991137046989489", " 0.528329846677423", " 0.48568194901214", " 0.279669148552519", "1", " 1", " 1", " 1", " 0.821565094259394", "7.2", "5.1", " 6.2", " 6.2", " 6.2", " 5.8", " 4.3", " 5.5", " 7.0", " 6.2", " 5.1", " 5.8", " 2.8", " 5.8", " 5.8", " 6.2", " 6.6", " 5.5", " 5.8", " 4.3", " 6.2", " 5.8", " 5.5", " 6.2", " 6.6", " 5.5", " 3.1", " 5.5", " 6.2", " 4.3", " 6.2", " 5.1", " 6.6", " 7.2", " 6.5", " 6.5", " 5.7", " 6.8", " 6.5", " 7.2", " 6.8"
"322", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "281.24379", "280.23651", "7.840", "777055531.995678", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "24633428.0626284", " 33235385.52251", " 37186877.025007", " 39036059.3726199", " 64243406.4953664", "200.642777933747", " 44.2848461756104", " 57.9080868521327", " 188.677954167209", " 134.447632947475", "0.662", " 1.050", " 1.728", " 0.851", " 1.646", "-0.59", " 0.07", " 0.79", " -0.23", " 0.72", "0.99999998737421", " 0.955286048575501", " 0.106065701329567", " 0.804385488816485", " 0.370777060986504", "1", " 1", " 0.379776172494334", " 1", " 0.964216277751693", "7.0", "", " ", " 6.6", " 3.9", " 6.2", " 5.8", " ", " 7.0", " ", " 3.9", " ", " ", " ", " ", " ", " ", " 6.2", " 6.2", " 6.2", " 5.8", " 4.3", " 6.6", " 6.2", " 5.8", " ", " 5.8", " ", " ", " 6.2", " 3.9", " 6.2", " 5.8", " 6.2", " 5.1", " 5.5", " ", " ", " 6.2", " 6.6", " "
"2912", "", "False", "LPA 20:4", "C23 H39 O7 P", "Not the top hit", " No results", " Full match", " No results", " Partial match", "1.84", "458.24418", "457.23691", "6.076", "773360998.245134", "0", "0", "1", "", "", "93.7", "Single match found", " No matches found", "", "Multiple matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "42141579.3741285", " 85052461.4623008", " 64467727.1872622", " 154509737.519485", " 30951385.4229519", "156.952707730729", " 64.9648411421884", " 102.181936312854", " 73.4847210879702", " 55.7041704223028", "0.654", " 2.397", " 0.480", " 0.550", " 0.200", "-0.61", " 1.26", " -1.06", " -0.86", " -2.32", "0.999945378686324", " 0.688886166169318", " 0.788742333615434", " 0.366171786554022", " 0.128926359955902", "1", " 1", " 1", " 1", " 0.503256097173301", "3.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " 0.9", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"12", "", "False", "LPA 18:2", "C21 H39 O7 P", "No match", " No results", " Full match", " Not the top hit", " Partial match", "1.24", "434.24388", "433.23660", "10.887", "743784285.295308", "2", "0", "1", "", "", "92.3", "Single match found", " No matches found", "", "Multiple matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "31226645.5077907", " 79026610.0376997", " 22941579.9849131", " 246409933.017908", " 16326644.3817975", "97.0120829627385", " 96.8649559948576", " 115.472484632559", " 82.6997554987882", " 143.576966538143", "1.361", " 10.741", " 0.712", " 0.321", " 0.066", "0.44", " 3.43", " -0.49", " -1.64", " -3.92", "0.923030436277843", " 0.0280879133370742", " 0.999974304321822", " 0.38600438769084", " 0.0218168094609349", "1", " 0.139421378238981", " 1", " 1", " 0.153717147833917", "7.0", "6.2", " 5.5", " 5.5", " 5.8", " 6.6", " 5.8", " 5.8", " 5.5", " 6.2", " 6.2", " ", " 6.6", " 6.2", " 7.0", " 6.2", " 5.5", " 6.6", " 6.6", " 2.9", " 6.2", " 6.6", " 6.6", " 6.2", " 6.2", " 6.2", " 5.8", " 6.2", " 6.2", " 6.6", " 6.6", " 5.8", " 6.2", " 6.2", " 6.2", " 5.5", " 5.5", " 5.1", " 5.8", " 4.3", " 5.5"
"10", "", "False", "LPA 20:4", "C23 H39 O7 P", "Not the top hit", " No results", " Full match", " No results", " Partial match", "1.52", "458.24403", "457.23676", "10.890", "740430035.637872", "0", "0", "1", "", "", "93.8", "Single match found", " No matches found", "", "Multiple matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "123159708.546361", " 152093119.146037", " 104175890.178005", " 506979901.137991", " 23932990.4567091", "83.2637727037093", " 95.7826666905569", " 112.214077255797", " 59.1144595204312", " 163.681284017251", "1.182", " 4.867", " 0.230", " 0.300", " 0.047", "0.24", " 2.28", " -2.12", " -1.74", " -4.40", "0.999013511210865", " 0.402268567973974", " 0.447808772437547", " 0.162503704460664", " 0.011267209895887", "1", " 1", " 0.983221447045009", " 1", " 0.0992684678279702", "7.0", "6.2", " 6.6", " 6.2", " 6.2", " 6.6", " 7.0", " 6.6", " 7.0", " 6.6", " 6.2", " ", " 5.1", " 6.2", " 7.0", " 6.2", " 5.5", " 5.8", " 6.6", " 6.2", " 6.6", " 6.6", " 6.6", " 6.2", " 6.6", " 6.2", " 5.8", " 6.6", " 7.0", " 6.2", " 6.6", " 5.5", " 5.8", " 6.2", " 6.6", " 7.0", " 5.8", " 5.8", " 5.8", " 4.3", " 6.2"
"24","","False","3E,9Z,12Z,15Z-octadecatetraenoic acid","C18 H28 O2","Full match"," No results"," No results"," Partial match"," Full match","0.89","276.20918","275.20190","6.800","725953426.274781","3","0","0","","","","No matches found"," No matches found","","Multiple matches found"," Multiple matches found","PreferredDDA","","[M-H]-1","72009364.9701747"," 43933916.3026956"," 139066679.279419"," 275321429.433022"," 330605229.113916","35.9910958440344"," 45.1901787955791"," 40.6498171457571"," 56.0683796238504"," 45.6939117870445","0.518"," 1.980"," 2.377"," 0.160"," 1.201","-0.95"," 0.99"," 1.25"," -2.65"," 0.26","0.940363216214161"," 0.998140731032695"," 0.440704460654976"," 0.809619535179001"," 0.281956483116489","1"," 1"," 0.972799047504132"," 1"," 0.82475413471489","7.5","7.1"," 7.1"," 7.1"," 7.1"," 7.1"," 7.1"," 7.5"," 6.7"," 6.2"," 6.6"," 6.6"," 6.6"," 7.0"," 6.6"," 6.2"," 6.6"," 6.2"," 6.6"," 6.6"," 6.6"," 6.6"," 6.6"," 6.6"," 6.6"," 7.0"," "," 6.6"," 6.6"," 6.2"," 6.6"," 6.6"," 6.6"," 6.6"," 6.6"," 6.2"," 6.6"," 6.6"," 6.2"," 6.6"," 6.6"
"304", "", "False", "PA 2:0_20:4", "C25 H41 O8 P", "Not the top hit", " No results", " Full match", " No results", " No results", "0.90", "500.25435", "481.23626", "8.131", "724541018.824463", "0", "0", "3", "", "", "65.8", "Multiple matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H-H2O]-1", "14361138.6538687", " 40057748.8883262", " 8583569.31783447", " 83083148.2269116", " 12817608.0175492", "70.1520231612086", " 88.2754880836331", " 175.099506601596", " 119.046575200738", " 117.230699012325", "1.673", " 9.679", " 1.493", " 0.482", " 0.154", "0.74", " 3.27", " 0.58", " -1.05", " -2.70", "0.946177484489785", " 0.00509777097354247", " 0.989331771390081", " 0.212884416869344", " 0.0177849897381326", "1", " 0.0345812265283105", " 1", " 1", " 0.134556229048762", "6.6", "", " 3.6", " 6.2", " 5.5", " 1.3", " 6.6", " 4.3", " ", " 3.2", " 5.5", " ", " 5.8", " 4.7", " 5.8", " 3.2", " 3.2", " 2.0", " ", " 3.9", " ", " 5.5", " 3.2", " 2.0", " 4.3", " 4.3", " ", " ", " 3.6", " 4.3", " 3.9", " 5.1", " 3.6", " 3.9", " 4.7", " 3.9", " 4.3", " 4.3", " 2.0", " ", " "
"337", "", "False", "PA 2:0_20:4", "C25 H41 O8 P", "Not the top hit", " No results", " Full match", " No results", " No results", "1.05", "500.25443", "481.23637", "8.196", "724541018.824463", "0", "0", "3", "", "", "61.3", "Multiple matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H-H2O]-1", "14809770.2474235", " 22977775.0180546", " 5387198.50503947", " 109810254.521632", " 12862047.9089429", "82.8109189918359", " 121.245149399341", " 179.047336225698", " 114.324630339361", " 160.024115683458", "2.749", " 20.384", " 2.388", " 0.209", " 0.117", "1.46", " 4.35", " 1.26", " -2.26", " -3.09", "0.873807985312065", " 0.00380586575325348", " 0.969745245767832", " 0.245135961164106", " 0.0200637332272039", "1", " 0.0267388555383826", " 1", " 1", " 0.145318120791294", "6.2", "", " 5.8", " 6.2", " 5.5", " 1.3", " 4.3", " 3.9", " 4.3", " 3.2", " 4.3", " ", " 6.2", " 4.7", " 5.8", " 3.2", " 3.9", " 1.7", " ", " 3.9", " 4.7", " 5.5", " 5.8", " 2.0", " 4.7", " ", " ", " 3.9", " 3.6", " 2.8", " 3.9", " 5.1", " 3.6", " 3.9", " 4.7", " 5.1", " 4.3", " 3.6", " 2.4", " 1.3", " "
"18","","False","all-cis-4,7,10,13,16-Docosapentaenoic acid","C22 H34 O2","Full match"," Full match"," No results"," Partial match"," Full match","1.29","330.25631","329.24903","7.873","716207077.502849","7","2","0","94.1","60.0","","No matches found"," No matches found","","Multiple matches found"," Multiple matches found","PreferredDDA","","[M-H]-1","258461423.381061"," 335069716.535399"," 151278312.345919"," 156986837.939039"," 301543791.053252","67.2407569860898"," 64.1169208528215"," 33.6940561937797"," 57.2364989343647"," 35.7810135193368","1.709"," 1.038"," 1.993"," 2.134"," 1.921","0.77"," 0.05"," 1.00"," 1.09"," 0.94","0.860944566724171"," 0.905505412769753"," 0.559811321903973"," 0.221361850075897"," 0.143003917396758","1"," 1"," 1"," 1"," 0.535614610785265","7.1","5.5"," 5.5"," 6.6"," 5.5"," 5.5"," 5.5"," "," 5.5"," 3.9"," 6.2"," "," 5.5"," 5.8"," 5.8"," 5.1"," 5.8"," 6.0"," 6.3"," 6.3"," 6.7"," 6.0"," 6.0"," 6.7"," 6.3"," 6.6"," 2.2"," "," 6.2"," 5.8"," 3.6"," 6.2"," "," "," 5.2"," 5.6"," 6.7"," 6.0"," 6.7"," 6.3"," 7.1"
"1293", "", "False", "LPA 18:2", "C21 H39 O7 P", "Not the top hit", " No results", " Full match", " Not the top hit", " Partial match", "0.96", "434.24376", "433.23648", "5.562", "695159942.388709", "2", "0", "1", "", "", "92.8", "Single match found", " No matches found", "", "Multiple matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "40927198.3871083", " 168828761.396406", " 68695795.9974715", " 455171205.661207", " 51583249.0861029", "159.291930405766", " 77.0916780835914", " 94.9123038988006", " 60.7146392047525", " 46.5318492981989", "0.596", " 6.626", " 0.751", " 0.371", " 0.113", "-0.75", " 2.73", " -0.41", " -1.43", " -3.14", "0.999993667864932", " 0.167801836050544", " 0.998376496859484", " 0.368310908676022", " 0.0934486542928598", "1", " 0.556869006151554", " 1", " 1", " 0.403527816197514", "3.6", "", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " 2.0", " ", " ", " ", " ", " ", " 3.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"95", "", "False", "ST 24:1;O5", "C24 H40 O5", "No match", " No results", " Invalid mass", " No results", " No results", "147008.00", "468.30911", "467.30183", "3.459", "687916381.134151", "0", "0", "3", "", "", "66.6", "Multiple matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "110215369.135018", " 304963297.863372", " 136111132.881305", " 227950637.067097", " 202769818.616442", "86.9498293161785", " 50.1963632493886", " 66.938399487118", " 77.9567116937562", " 77.3802430724974", "0.810", " 1.675", " 1.490", " 1.338", " 0.890", "-0.30", " 0.74", " 0.58", " 0.42", " -0.17", "0.997259323431282", " 0.850258243023847", " 0.974797724172957", " 0.184415159461427", " 0.505343183943538", "1", " 1", " 1", " 1", " 1", "6.6", "5.1", " 5.5", " ", " 6.6", " 6.2", " 5.5", " 6.6", " 4.7", " 5.8", " 5.5", " 6.6", " 5.8", " 5.1", " 4.7", " 4.7", " 5.8", " 5.5", " 6.6", " 5.8", " 4.7", " ", " ", " 5.5", " 5.8", " 5.5", " ", " 5.8", " ", " 5.1", " 4.7", " 4.7", " 6.6", " 5.5", " 6.6", " 4.7", " 6.2", " ", " ", " 6.6", " "
"15", "", "False", "LPA 22:6", "C25 H39 O7 P", "No match", " No results", " Full match", " No results", " Partial match", "1.36", "482.24399", "481.23671", "10.891", "674960687.58292", "0", "0", "1", "", "", "93.2", "Single match found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "91965558.5525317", " 124529146.879788", " 62349595.1158881", " 456524180.718511", " 21782455.5589875", "101.706591545554", " 87.7061036079654", " 105.766331146399", " 63.7043741582122", " 160.344136184506", "1.475", " 7.322", " 0.349", " 0.273", " 0.048", "0.56", " 2.87", " -1.52", " -1.87", " -4.39", "0.973515908737119", " 0.330409565800392", " 0.624964037176813", " 0.288391111222684", " 0.0167896834318075", "1", " 0.889084645156972", " 1", " 1", " 0.129312092346856", "7.0", "6.2", " 6.6", " 6.2", " 5.8", " 5.8", " 6.6", " 6.2", " 5.5", " 6.6", " 6.2", " ", " 6.2", " 6.6", " 5.8", " 6.2", " 5.5", " 6.2", " 6.6", " 6.2", " 5.8", " 6.6", " 6.6", " 5.5", " 6.6", " 6.2", " 6.2", " 6.2", " 7.0", " 5.8", " 7.0", " 5.8", " 5.8", " 6.6", " 6.2", " 6.6", " 6.2", " 5.8", " 6.2", " 5.5", " 5.5"
"19", "", "False", "PA 2:0_20:4", "C25 H41 O8 P", "No match", " No results", " Full match", " No results", " No results", "1.21", "500.25451", "481.23666", "10.891", "674960687.58292", "0", "0", "3", "", "", "62.0", "Multiple matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H-H2O]-1", "83469214.8394362", " 124529146.879788", " 62349595.1158881", " 456524180.718511", " 21782455.5589875", "108.626414468636", " 87.7349546583323", " 106.201920089896", " 68.1931941573958", " 160.344136184506", "1.339", " 7.322", " 0.349", " 0.273", " 0.048", "0.42", " 2.87", " -1.52", " -1.87", " -4.39", "0.998827338657521", " 0.917720623466251", " 0.806275074857392", " 0.870818961608177", " 0.31921266217321", "1", " 1", " 1", " 1", " 0.885717407087409", "7.0", "", " ", " 6.2", " 5.8", " 6.2", " 6.6", " 6.2", " 5.5", " 6.6", " 6.2", " ", " 6.2", " 6.6", " 5.8", " 6.2", " 5.5", " 6.2", " ", " 6.2", " 6.6", " 6.6", " 6.6", " ", " ", " 6.2", " 6.2", " 5.2", " 7.0", " 5.8", " 7.0", " 5.8", " 5.8", " 6.6", " 6.2", " 6.6", " 6.2", " 5.8", " 6.2", " 5.5", " 5.5"
"751", "", "False", "LPA 22:6", "C25 H39 O7 P", "Not the top hit", " No results", " Full match", " No results", " Partial match", "0.88", "482.24376", "481.23649", "10.828", "674960687.58292", "0", "0", "1", "", "", "94.5", "Single match found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "2592452.9788663", " 934768.53247098", " 46438.9483591098", " 215674698.809367", " 15782.2936370278", "253.93152229024", " 261.034651125046", " 125.265148201588", " 108.469488150492", " 188.06106162938", "55.825", " 4644.263", " 0.340", " 0.004", " 0.000", "5.80", " 12.18", " -1.56", " -7.85", " -13.74", "0.483032183548836", " 0.000874446857582423", " 0.999212272130523", " 0.0571885147716915", " 0.00043276513899182", "1", " 0.00797469194259631", " 1", " 1", " 0.0114949641699628", "7.0", "", " ", " ", " ", " 6.2", " ", " 6.2", " ", " ", " 6.2", " ", " 3.6", " 3.8", " 3.2", " ", " ", " ", " ", " 1.4", " ", " ", " ", " ", " ", " ", " 5.1", " 5.2", " ", " 5.8", " 7.0", " 5.8", " 5.8", " 3.9", " ", " ", " ", " ", " ", " ", " "
"85", "", "False", "LPA 22:6", "C25 H39 O7 P", "Not the top hit", " No results", " Full match", " No results", " Partial match", "1.16", "482.24390", "481.23662", "7.744", "629190686.61643", "0", "0", "1", "", "", "94.1", "Single match found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "13382746.1075667", " 67985495.893364", " 9524809.57370989", " 81825390.171165", " 12015049.2312963", "124.016424369503", " 79.7304249755008", " 122.847643008959", " 121.797528699052", " 222.315839152291", "1.405", " 8.591", " 1.261", " 0.831", " 0.147", "0.49", " 3.10", " 0.34", " -0.27", " -2.77", "0.911309276304033", " 0.0269425015728469", " 0.946344580869623", " 0.659215185690925", " 0.140052258486933", "1", " 0.134753578750779", " 1", " 1", " 0.530205530879568", "6.2", "", " 2.4", " 4.3", " 2.4", " ", " ", " 3.6", " ", " ", " ", " ", " 5.1", " ", " 3.6", " 2.8", " 3.2", " 2.4", " 0.9", " ", " 3.6", " 5.5", " 2.0", " ", " ", " 3.9", " ", " ", " ", " 4.7", " 3.2", " ", " 2.4", " 2.4", " ", " 6.2", " 3.2", " 3.2", " ", " ", " "
"17", "", "False", "LPA 22:6", "C25 H39 O7 P", "Not the top hit", " No results", " Full match", " No results", " Partial match", "1.16", "482.24390", "481.23662", "8.112", "626008580.71008", "0", "0", "1", "", "", "94.1", "Single match found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "14361138.6538687", " 23097217.500349", " 4780023.15280496", " 71994094.7219362", " 12862047.9089429", "75.8582051638361", " 93.7219903785564", " 144.82441831936", " 138.561886995549", " 117.929665740922", "3.004", " 15.061", " 2.691", " 0.321", " 0.179", "1.59", " 3.91", " 1.43", " -1.64", " -2.48", "0.615107231672916", " 0.00592139059283336", " 0.723197500777015", " 0.367526740461153", " 0.12134575640795", "1", " 0.0392486515860329", " 1", " 1", " 0.482393489629829", "6.6", "", " 3.6", " 6.2", " 5.5", " 1.3", " 6.6", " 4.3", " 4.3", " ", " ", " ", " 5.8", " 3.9", " 4.7", " 3.2", " 3.9", " 1.7", " ", " ", " ", " ", " 5.8", " 2.6", " 4.7", " 4.3", " ", " ", " 3.6", " 4.3", " ", " 5.1", " ", " 5.5", " 4.7", " 3.9", " 4.3", " 3.6", " 2.4", " 1.3", " "
"30", "", "False", "Alepric acid", "C14 H24 O2", "Full match", " No results", " No results", " No results", " Full match", "-0.91", "224.17742", "223.17015", "6.224", "622879306.597275", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "16484593.7036566", " 68507985.5764142", " 10855311.71522", " 249350685.255124", " 261782629.997489", "61.6143072680481", " 58.2960789985331", " 43.6728549122797", " 66.9336970583311", " 52.1103486023687", "1.519", " 22.970", " 24.116", " 0.275", " 1.050", "0.60", " 4.52", " 4.59", " -1.86", " 0.07", "0.947222283952702", " 0.0248737715550597", " 0.000175754971662778", " 0.999318122363149", " 0.402171629652126", "1", " 0.125490791089929", " 0.00262114573647989", " 1", " 1", "7.0", "6.6", " 6.6", " 6.6", " 5.8", " 6.6", " 6.2", " 6.2", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " 7.0", " 6.6", " 6.6", " 6.6", " 6.6", " 6.2", " 5.5", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " ", " 7.0", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " 7.0", " 6.6", " 6.6", " 6.6", " 6.6", " 7.0", " 6.6", " 7.0"
