"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-F-9.raw (F9)", "Peak Rating: Liver-F-10.raw (F10)", "Peak Rating: Liver-F-11.raw (F11)", "Peak Rating: Liver-F-12.raw (F12)", "Peak Rating: Liver-F-13.raw (F13)", "Peak Rating: Liver-F-14.raw (F14)", "Peak Rating: Liver-F-15.raw (F15)", "Peak Rating: Liver-F-16.raw (F16)", "Peak Rating: Liver-F-25.raw (F25)", "Peak Rating: Liver-F-26.raw (F26)", "Peak Rating: Liver-F-27.raw (F27)", "Peak Rating: Liver-F-28.raw (F28)", "Peak Rating: Liver-F-29.raw (F29)", "Peak Rating: Liver-F-30.raw (F30)", "Peak Rating: Liver-F-31.raw (F31)", "Peak Rating: Liver-F-32.raw (F32)", "Peak Rating: Liver-F-1.raw (F1)", "Peak Rating: Liver-F-2.raw (F2)", "Peak Rating: Liver-F-3.raw (F3)", "Peak Rating: Liver-F-4.raw (F4)", "Peak Rating: Liver-F-5.raw (F5)", "Peak Rating: Liver-F-6.raw (F6)", "Peak Rating: Liver-F-7.raw (F7)", "Peak Rating: Liver-F-8.raw (F8)", "Peak Rating: Liver-F-17.raw (F17)", "Peak Rating: Liver-F-18.raw (F18)", "Peak Rating: Liver-F-19.raw (F19)", "Peak Rating: Liver-F-20.raw (F20)", "Peak Rating: Liver-F-21.raw (F21)", "Peak Rating: Liver-F-22.raw (F22)", "Peak Rating: Liver-F-23.raw (F23)", "Peak Rating: Liver-F-24.raw (F24)", "Peak Rating: Liver-F-33.raw (F33)", "Peak Rating: Liver-F-34.raw (F34)", "Peak Rating: Liver-F-35.raw (F35)", "Peak Rating: Liver-F-36.raw (F36)", "Peak Rating: Liver-F-37.raw (F37)", "Peak Rating: Liver-F-38.raw (F38)", "Peak Rating: Liver-F-39.raw (F39)", "Peak Rating: Liver-F-40.raw (F40)"
"423", "", "False", "testolic acid", "C19 H28 O4", "Full match", " No results", " No results", " Partial match", " Full match", "1.24", "320.19916", "319.19188", "4.717", "12114913.6656479", "5", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "5875587.60756406", " 3346365.39105979", " 4745750.92010478", " 2848406.96353159", " 3616146.98391805", "62.5925802510706", " 53.5951775605474", " 53.8503728849358", " 53.1537388413935", " 79.084543642465", "1.238", " 0.600", " 0.762", " 1.175", " 1.270", "0.31", " -0.74", " -0.39", " 0.23", " 0.34", "0.999979311100156", " 0.833159042923754", " 0.574070801282523", " 0.952982097528973", " 0.988251470775804", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.4", "5.4", " 6.4", " 5.8", " 5.6", " 5.2", " 4.7", " 5.6", " 2.7", " 4.2", " 5.0", " ", " 4.6", " 5.2", " 5.2", " 5.0", " 3.9", " 4.2", " 1.4", " 4.7", " 4.1", " 5.2", " 4.8", " 5.2", " 5.4", " 5.0", " 3.6", " 5.4", " 5.2", " 4.0", " 6.0", " 5.2", " 4.8", " 3.9", " 1.9", " 5.4", " ", " 1.1", " 5.2", " 5.2", " 4.2"
"436", "", "False", "Pentalinonside", "C28 H42 O7", "No match", " No results", " No results", " Not the top hit", " Full match", "-2.62", "490.29177", "489.28449", "3.970", "12100292.3838673", "3", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "5439216.92560507", " 3506394.72768956", " 6897212.3158422", " 4173530.63270803", " 4283269.85903308", "73.7235679196082", " 44.9005035031807", " 40.3997087379569", " 65.8990942065511", " 93.3555768015459", "0.789", " 0.605", " 0.621", " 0.840", " 1.026", "-0.34", " -0.72", " -0.69", " -0.25", " 0.04", "0.966308367358482", " 0.570204656824876", " 0.3302400317493", " 0.995427082489819", " 0.996892017178", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.2", "", " 4.8", " ", " 3.5", " ", " ", " 4.3", " 5.0", " ", " 2.3", " 3.9", " ", " 2.6", " ", " 1.8", " 1.0", " 4.5", " 3.6", " ", " 3.3", " 2.6", " ", " 4.3", " 4.5", " ", " ", " 1.1", " 0.0", " 0.8", " ", " 5.2", " 1.4", " 2.4", " 2.3", " 3.3", " ", " 4.8", " ", " 1.1", " 0.8"
"386", "", "False", "LPC 20:3", "C28 H52 N O7 P", "No match", " No results", " Invalid mass", " No match", " No results", "110062.48", "605.37051", "604.36323", "5.533", "12069515.0326218", "1", "0", "5", "", "", "80.3", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1348104.89137263", " 591052.955550202", " 1775153.99971694", " 689067.150551723", " ", "29.6489404400495", " 183.186374665899", " 43.1159056306646", " 43.1917339437919", " ", "0.759", " 0.388", " 0.000", " 0.858", " 0.000", "-0.40", " -1.37", " -Infinity", " -0.22", " -Infinity", "0.898939902870045", " 0.232274514305697", " ", " 0.95104943870973", " ", "0.999999999946231", " 1", " ", " 0.999999999996915", " ", "5.8", "3.7", " ", " 5.8", " 3.5", " 5.0", " 3.9", " 5.6", " 3.5", " ", " ", " 3.9", " 1.9", " 0.8", " ", " 4.2", " 3.8", " 1.0", " 4.6", " 5.0", " 2.7", " 4.0", " 4.6", " 3.6", " 4.0", " 4.0", " 1.5", " ", " ", " 2.3", " ", " 0.0", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1133", "", "False", "", "C8 H4 Cl2 N4 O", "Full match", " No results", " No results", " No results", " No results", "3.59", "241.97708", "240.96981", "0.216", "12007317.4243132", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "CO2", "[M-H]-1", "10589887.175835", " 11661768.5385592", " 10083195.8724617", " 11405713.6657843", " 11473676.4119771", "6.91234159794714", " 2.88058345786465", " 3.78696323074467", " 3.83733188944307", " 0.353094166700279", "1.050", " 1.131", " 1.138", " 1.022", " 1.006", "0.07", " 0.18", " 0.19", " 0.03", " 0.01", "0.718988164166479", " 0.0241995291130821", " 0.0479672864044941", " 0.985631161179226", " 0.99999771294621", "0.999999999946231", " 0.264742848497118", " 0.362495635828248", " 0.999999999996915", " 1", "4.7", "", " ", " 3.4", " ", " ", " 3.4", " ", " ", " ", " 4.7", " ", " 4.3", " 4.3", " ", " 3.9", " ", " ", " ", " 3.9", " ", " ", " 4.7", " ", " ", " ", " 3.9", " 4.3", " ", " 3.9", " ", " 4.3", " ", " ", " ", " ", " ", " 4.3", " 4.3", " ", " "
"428", "", "False", "Pentadecanoic acid", "C15 H30 O2", "Full match", " Full match", " No results", " Full match", " Full match", "0.27", "242.22465", "241.21737", "7.747", "11933424.7646261", "24", "2", "0", "97.5", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "9116351.11255764", " 8506837.64464459", " 9230441.36148952", " 9703502.80682935", " 10427247.5809192", "14.5184289548898", " 11.5500118480993", " 17.5142312343265", " 11.0892569020988", " 13.0729812125971", "0.988", " 1.051", " 1.130", " 0.877", " 1.075", "-0.02", " 0.07", " 0.18", " -0.19", " 0.10", "0.990258932681231", " 0.999965623917684", " 0.796993516958778", " 0.95839834159185", " 0.869420311009749", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "8.0", "5.4", " 4.2", " 5.0", " 8.0", " 5.4", " 4.8", " 4.4", " 6.7", " 5.0", " ", " 5.7", " 4.2", " 5.2", " ", " ", " 4.6", " ", " 6.4", " 3.7", " 5.5", " 6.0", " 7.0", " 4.5", " 4.5", " 4.8", " 5.7", " 4.4", " ", " 5.4", " ", " 4.8", " 3.8", " ", " 7.1", " 4.6", " 6.3", " 6.7", " 5.6", " 4.8", " 5.0"
"681", "", "False", "(2E)-4-Hydroxy-3,7-dimethyl-2,6-octadien-1-yl beta-D-glucopyranoside", "C16 H28 O7", "No match", " Invalid mass", " No results", " No match", " No results", "138488.34", "378.18705", "377.17977", "3.932", "11810794.4575011", "1", "2", "0", "85.5", "9.3", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3083240.92615055", " 3276021.98080159", " 5626138.35671712", " 1433037.52291274", " 4198475.00111517", "80.5576729153928", " ", " 54.7275785401828", " ", " 62.9318639045355", "0.548", " 0.255", " 0.746", " 2.286", " 2.930", "-0.87", " -1.97", " -0.42", " 1.19", " 1.55", "0.58338996740471", " ", " 0.876899488614282", " ", " ", "0.999999999946231", " ", " 1", " ", " ", "4.6", "", " ", " 0.6", " ", " ", " 3.0", " ", " ", " ", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " 1.7", " ", " 3.3", " ", " 3.0", " ", " 0.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.8", " ", " 3.5"
"413", "", "False", "NP-019483", "C19 H32 O7", "Not the top hit", " Full match", " No results", " No results", " No results", "1.35", "372.21531", "371.20803", "4.207", "11615693.7873269", "0", "1", "0", "65.4", "63.0", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1454926.74129115", " 3398920.00500779", " 1907185.84977956", " 4549149.42391994", " 3195236.68758371", "126.164090621688", " 57.4777743075327", " 58.0188417405347", " 59.0872109454443", " 22.5007353272877", "0.763", " 2.385", " 1.675", " 0.747", " 0.702", "-0.39", " 1.25", " 0.74", " -0.42", " -0.51", "0.960444090615931", " 0.182297328991376", " 0.816793099303035", " 0.707736627452364", " 0.687719430954849", "0.999999999946231", " 0.958813836137332", " 1", " 0.999999999996915", " 1", "6.4", "2.7", " 1.9", " 2.1", " ", " 4.4", " 2.3", " 5.6", " 2.9", " ", " 4.2", " 3.1", " ", " ", " 4.5", " 1.7", " ", " ", " ", " 5.4", " 2.7", " 1.7", " 3.1", " ", " ", " ", " ", " 3.5", " ", " 5.4", " 5.8", " 6.0", " 3.7", " ", " 6.4", " 4.5", " ", " 5.3", " 5.3", " 3.5", " "
"343", "", "False", "Sudan IV", "C24 H20 N4 O", "No results", " No results", " No results", " Full match", " No results", "4.42", "380.16539", "379.15812", "7.693", "11493948.2088967", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "CO2", "[M-H]-1", "2763540.02601394", " 5591109.68790911", " 9143571.35328179", " 6914599.79847117", " 4791525.45381905", "42.4644927405093", " 54.2911033059395", " 36.3526974031363", " 27.6303662288394", " ", "0.302", " 0.756", " 0.524", " 0.809", " 0.693", "-1.73", " -0.40", " -0.93", " -0.31", " -0.53", "0.238403373574905", " 0.981742950117279", " ", " 0.922666099234061", " ", "0.999999999946231", " 1", " ", " 0.999999999996915", " ", "5.8", "", " ", " 2.7", " 3.3", " ", " ", " ", " ", " ", " ", " 4.1", " ", " ", " 3.7", " 2.0", " 5.8", " 3.1", " ", " 2.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.7", " 3.6", " ", " ", " ", " ", " ", " ", " ", " ", " 3.0", " "
"746", "", "False", "", "C10 H9 N2 O7 P", "Full match", " No results", " No results", " No results", " No results", "-3.35", "300.01373", "299.00645", "10.917", "11459997.3549394", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "10378085.920088", " 10476012.6174299", " 9241502.3138168", " 10413038.470027", " 10619083.2573989", "6.48340624684635", " 9.97358057979347", " 4.22950867269945", " 4.11338484955798", " 5.06325792243103", "1.123", " 1.127", " 1.149", " 1.006", " 1.020", "0.17", " 0.17", " 0.20", " 0.01", " 0.03", "0.406675307614762", " 0.0336551789799888", " 0.0117798317255396", " 0.979279939761504", " 0.997272526263213", "0.999999999946231", " 0.320162053481336", " 0.138478466284677", " 0.999999999996915", " 1", "7.0", "5.5", " ", " ", " ", " 5.7", " 6.1", " 5.7", " 5.1", " 6.1", " 5.3", " 4.3", " 5.3", " 5.3", " 6.1", " 6.5", " 6.1", " 6.0", " ", " 6.0", " 6.7", " 6.0", " 5.8", " 7.0", " 5.6", " 6.6", " ", " 6.2", " 6.2", " 6.6", " 6.2", " 5.8", " 6.6", " 6.6", " 6.5", " 5.7", " 5.3", " 5.7", " 5.7", " 5.3", " 5.7"
"418", "", "False", "(±)19(20)-DiHDPA", "C22 H34 O4", "Not the top hit", " Full match", " Full match", " Not the top hit", " Not the top hit", "1.85", "362.24638", "361.23910", "4.985", "11445355.8506913", "17", "2", "2", "81.6", "67.0", "0.8", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "5884120.77687579", " 6198279.42307321", " 4516638.80149683", " 5673747.62443043", " 5274212.30779707", "39.2710818282469", " 37.4343489900107", " 34.0352867202858", " 29.2971010089663", " 46.4851057346904", "1.303", " 1.256", " 1.168", " 1.092", " 0.930", "0.38", " 0.33", " 0.22", " 0.13", " -0.11", "0.999337102268536", " 0.920251832077152", " 0.999953695038863", " 0.946855106073247", " 0.876949434035298", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.2", "5.7", " 4.2", " 5.7", " 4.0", " 5.0", " 4.2", " 4.6", " 3.0", " 5.7", " 5.0", " ", " 5.7", " 6.0", " 5.0", " 4.7", " 5.0", " 4.0", " 4.2", " 3.8", " 3.5", " 3.8", " 4.6", " 5.4", " 4.2", " 4.7", " 3.7", " 5.9", " 6.2", " 6.2", " 4.3", " 4.3", " 5.9", " 5.2", " 3.9", " 5.6", " 1.1", " 4.1", " 4.1", " 3.3", " 4.1"
"577", "", "False", "Dihydroartemisinin", "C15 H24 O5", "Full match", " No results", " No results", " Full match", " No results", "1.44", "284.16278", "283.15551", "2.965", "11439916.3202242", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "CO2", "[M-H]-1", "", " 3582809.29970784", " ", " 4304567.60177331", " 2967209.23116962", "", " 66.6356733904727", " ", " 64.670546322166", " 34.6839739937029", "", " Infinity", " Infinity", " 0.832", " 0.689", "", " Infinity", " Infinity", " -0.26", " -0.54", "", " ", " ", " 0.852806432521598", " 0.40881345226315", "", " ", " ", " 0.999999999996915", " 1", "4.8", "", " ", " ", " ", " ", " ", " ", " ", " 0.8", " 2.3", " ", " 4.8", " ", " 4.7", " ", " 1.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.7", " 3.7", " ", " 3.9", " 4.7", " ", " 2.5", " ", " ", " ", " 3.8", " ", " 1.0", " "
"330", "", "False", "17-methyl-6Z-octadecenoic acid", "C19 H36 O2", "Full match", " No results", " No results", " Partial match", " Full match", "1.11", "296.27186", "295.26458", "8.507", "11433539.6147243", "31", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "3475447.41079032", " 5031545.38736023", " 2234053.32015177", " 4949242.67694543", " 1711876.12562866", "48.5873708972732", " 51.0134579439764", " 94.3118344705069", " 56.8596788779534", " 94.4009460106545", "1.556", " 2.215", " 0.766", " 1.017", " 0.346", "0.64", " 1.15", " -0.38", " 0.02", " -1.53", "0.999999736340737", " 0.919380593347343", " 0.855039947292122", " 0.999996145942021", " 0.374858704945547", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "7.0", "6.7", " 6.1", " 4.6", " 5.2", " 6.4", " 6.1", " 6.0", " 5.2", " 4.4", " 5.6", " 3.7", " 5.5", " 6.7", " 6.4", " 6.5", " 5.6", " 5.2", " 6.4", " 6.6", " 5.3", " 6.1", " 5.9", " 7.0", " 5.9", " 6.5", " 4.8", " 5.2", " 5.2", " 6.7", " 6.4", " 4.2", " 6.4", " 5.9", " 6.3", " 5.2", " 3.4", " 4.8", " 6.1", " 5.0", " 6.4"
"548", "", "False", "14-hydroxy-12-tetradecenoic acid", "C14 H26 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "0.36", "242.18828", "241.18101", "4.151", "11360180.3841692", "12", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "829735.929866097", " 5104285.64667814", " ", " 5613899.08558967", " 3918697.54336873", "", " 55.6273988336747", " ", " 62.8327298894858", " ", "Infinity", " Infinity", " Infinity", " 0.909", " 0.698", "Infinity", " Infinity", " Infinity", " -0.14", " -0.52", "", " ", " ", " 0.993498971429806", " ", "", " ", " ", " 0.999999999996915", " ", "5.1", "0.0", " ", " ", " ", " ", " ", " ", " ", " 4.5", " 5.1", " ", " 2.6", " ", " ", " ", " 4.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.5", " ", " 3.5", " ", " ", " ", " 3.1", " ", " ", " ", " ", " ", " "
"695", "", "False", "1-(3,5-Dihydroxyphenyl)-12-hydroxy-2-tridecanyl acetate", "C21 H34 O5", "Full match", " Full match", " No results", " Partial match", " Partial match", "1.20", "366.24106", "365.23379", "1.872", "11319259.8799227", "15", "2", "0", "66.7", "8.3", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 2046529.79464587", " ", " 2247908.155754", " 3638119.68661093", "", " 51.8163705747981", " ", " 90.1902259766239", " 63.2391763048289", "", " Infinity", " Infinity", " 0.910", " 1.618", "", " Infinity", " Infinity", " -0.14", " 0.69", "", " ", " ", " 0.949256686770818", " 0.208177448703774", "", " ", " ", " 0.999999999996915", " 1", "6.0", "", " ", " ", " ", " ", " ", " ", " ", " 1.6", " 2.3", " ", " 3.6", " 3.3", " 2.7", " 3.6", " 1.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.0", " ", " 2.5", " 2.3", " 6.0", " 1.6", " 3.9", " 2.3", " 4.1", " ", " 3.1", " 3.6", " 4.1", " 4.6"
"426", "", "False", "10(R)-hydroxy-8Z-octadeceneic acid", "C18 H34 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "1.38", "298.25121", "297.24393", "5.881", "11297804.8033998", "73", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 8457160.89261012", " 4861737.7460911", " 11297804.8033998", " ", "", " 21.4488066741977", " ", " ", " ", "0.000", " 2.324", " 0.000", " 0.749", " 0.000", "-Infinity", " 1.22", " -Infinity", " -0.42", " -Infinity", "", " ", " ", " ", " ", "", " ", " ", " ", " ", "6.2", "", " ", " ", " ", " ", " ", " ", " ", " 6.2", " ", " ", " 4.7", " 4.7", " 5.1", " 6.2", " 4.0", " ", " ", " ", " ", " ", " ", " 2.6", " ", " ", " ", " ", " 5.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"893", "", "False", "Dodecanedioic acid", "C12 H22 O4", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-0.38", "230.15172", "229.14445", "3.395", "11295277.8192371", "6", "1", "0", "88.0", "9.4", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "7314271.01519406", " 6859906.63593031", " 6374443.76809883", " 8730465.68224381", " 8817117.86962089", "10.3422305724074", " 39.6048310924442", " 30.3298672834896", " 12.09880938638", " 23.5780488975752", "1.147", " 1.370", " 1.383", " 0.786", " 1.010", "0.20", " 0.45", " 0.47", " -0.35", " 0.01", "0.991950813044704", " 0.477072166379672", " 0.50519265220011", " 0.349411681695593", " 0.999768900473998", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.7", "", " 5.0", " 5.0", " 3.5", " 5.0", " ", " ", " 5.7", " 2.5", " 1.9", " ", " 1.9", " ", " ", " ", " ", " 3.8", " 2.3", " ", " ", " 1.9", " 3.1", " 1.6", " ", " 5.0", " 5.7", " ", " 4.8", " ", " ", " ", " ", " ", " 4.3", " ", " 5.5", " ", " 3.4", " ", " 3.2"
"495", "", "False", "methyl-10-hydroperoxy-8E,12Z,15Z-octadecatrienoate", "C19 H32 O4", "Full match", " No results", " No results", " Partial match", " Full match", "1.23", "324.23046", "323.22318", "4.089", "11278296.4626066", "6", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1716098.41381344", " 3464750.4747279", " 2317709.08170674", " 2361769.09606665", " 3137787.42986083", "33.9199599253203", " 67.2747530144256", " 10.9044219719175", " 51.9601397803978", " 86.5599827240021", "0.740", " 1.019", " 1.354", " 1.467", " 1.329", "-0.43", " 0.03", " 0.44", " 0.55", " 0.41", "0.926961617182552", " 0.955690341783501", " 0.941015960354527", " 0.656108123884078", " 0.99995853654335", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.3", "", " 3.8", " ", " ", " 3.4", " 4.0", " 2.2", " ", " 3.9", " 5.8", " 4.1", " 4.2", " 2.0", " ", " ", " ", " 4.9", " ", " ", " 6.3", " ", " 5.9", " 5.5", " ", " 4.1", " 2.1", " 2.1", " 5.2", " 3.1", " 4.4", " 3.1", " 3.3", " 3.9", " 3.1", " 4.6", " 0.8", " ", " ", " 5.6", " 6.2"
"278", "", "False", "", "C12 H31 N4 O3 P", "Full match", " No results", " No results", " No results", " No results", "-3.09", "310.21242", "309.20514", "7.324", "11241073.3497296", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "5411903.78881851", " 5391690.36617903", " 6209287.64851365", " 6085997.58452362", " 4200982.33512385", "23.2536623150549", " 15.6129188274226", " 43.7699795769736", " 23.7552057850244", " 20.0755418449225", "0.872", " 0.980", " 0.677", " 0.886", " 0.690", "-0.20", " -0.03", " -0.56", " -0.17", " -0.53", "0.711542581659652", " 1", " 0.416156014629376", " 0.963827088322231", " 0.416649678244874", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "7.1", "3.2", " 6.2", " ", " 6.6", " 2.1", " 6.0", " 6.6", " 4.5", " 7.1", " 6.7", " ", " 7.1", " 5.6", " 4.8", " 4.8", " 7.1", " 6.0", " 3.2", " 5.6", " 5.8", " 3.7", " 3.7", " 2.6", " 3.5", " 6.6", " 6.4", " 4.0", " 3.2", " 4.7", " 4.7", " 4.7", " 4.7", " 6.0", " 5.1", " 5.3", " 6.0", " 4.7", " ", " 4.7", " "
"222", "", "False", "", "C8 H12 N4 O14", "Full match", " No results", " No results", " No results", " No results", "-2.45", "388.03405", "387.02677", "0.505", "11235468.1220826", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1547872.75175027", " 1555688.90677696", " 1172719.11919146", " 1435662.80856812", " 1793330.40286059", "57.8558383628157", " 125.20133414124", " 79.2654929213535", " 51.7793492140107", " 46.9666202768032", "1.320", " 1.224", " 1.529", " 1.084", " 1.249", "0.40", " 0.29", " 0.61", " 0.12", " 0.32", "0.999236184022181", " 0.997760558139882", " 0.983515844836284", " 0.98951107129013", " 0.999579618471243", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.6", "4.2", " 5.9", " ", " 5.9", " 3.8", " 6.1", " 4.8", " 4.6", " 5.2", " 3.3", " 6.6", " 4.8", " 5.5", " 5.2", " 5.2", " 4.4", " 3.0", " 2.3", " ", " 3.8", " 5.4", " 5.8", " 5.9", " 5.6", " ", " 5.2", " 4.4", " 5.2", " 4.0", " 5.9", " 6.5", " 5.9", " 3.8", " 6.1", " 5.9", " 5.4", " 6.1", " 5.9", " 5.3", " 4.8"
"994", "", "False", "Asperitaconic acid A", "C12 H20 O5", "Not the top hit", " No results", " No results", " Not the top hit", " Full match", "0.66", "244.13124", "243.12396", "1.938", "11021196.7866654", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "CO2", "[M-H]-1", "5893230.73060834", " 4521195.92713212", " 5620481.81836077", " 6276503.81133542", " 8715448.72910938", "", " 20.6709301965739", " 4.21368924625147", " 10.9086367142347", " 37.4142545698209", "1.049", " 1.117", " 1.551", " 0.720", " 1.389", "0.07", " 0.16", " 0.63", " -0.47", " 0.47", "", " 0.910836958085937", " 0.330022197577715", " 0.240011465263811", " 0.569696204321065", "", " 1", " 1", " 0.999999999996915", " 1", "5.2", "2.2", " ", " ", " ", " ", " ", " ", " ", " 1.5", " ", " ", " 2.1", " ", " 3.6", " ", " ", " ", " ", " ", " ", " ", " ", " 4.8", " 5.2", " ", " 4.2", " ", " 4.6", " 3.5", " ", " ", " 4.2", " ", " 4.4", " ", " ", " ", " 1.9", " ", " "
