"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-F-9.raw (F9)", "Peak Rating: Kidney-F-10.raw (F10)", "Peak Rating: Kidney-F-11.raw (F11)", "Peak Rating: Kidney-F-12.raw (F12)", "Peak Rating: Kidney-F-13.raw (F13)", "Peak Rating: Kidney-F-14.raw (F14)", "Peak Rating: Kidney-F-15.raw (F15)", "Peak Rating: Kidney-F-16.raw (F16)", "Peak Rating: Kidney-F-25.raw (F25)", "Peak Rating: Kidney-F-26.raw (F26)", "Peak Rating: Kidney-F-27.raw (F27)", "Peak Rating: Kidney-F-28.raw (F28)", "Peak Rating: Kidney-F-29.raw (F29)", "Peak Rating: Kidney-F-30.raw (F30)", "Peak Rating: Kidney-F-31.raw (F31)", "Peak Rating: Kidney-F-32.raw (F32)", "Peak Rating: Kidney-F-1.raw (F1)", "Peak Rating: Kidney-F-2.raw (F2)", "Peak Rating: Kidney-F-3.raw (F3)", "Peak Rating: Kidney-F-4.raw (F4)", "Peak Rating: Kidney-F-5.raw (F5)", "Peak Rating: Kidney-F-6.raw (F6)", "Peak Rating: Kidney-F-7.raw (F7)", "Peak Rating: Kidney-F-8.raw (F8)", "Peak Rating: Kidney-F-17.raw (F17)", "Peak Rating: Kidney-F-18.raw (F18)", "Peak Rating: Kidney-F-19.raw (F19)", "Peak Rating: Kidney-F-20.raw (F20)", "Peak Rating: Kidney-F-21.raw (F21)", "Peak Rating: Kidney-F-22.raw (F22)", "Peak Rating: Kidney-F-23.raw (F23)", "Peak Rating: Kidney-F-24.raw (F24)", "Peak Rating: Kidney-F-33.raw (F33)", "Peak Rating: Kidney-F-34.raw (F34)", "Peak Rating: Kidney-F-35.raw (F35)", "Peak Rating: Kidney-F-36.raw (F36)", "Peak Rating: Kidney-F-37.raw (F37)", "Peak Rating: Kidney-F-38.raw (F38)", "Peak Rating: Kidney-F-39.raw (F39)", "Peak Rating: Kidney-F-40.raw (F40)"
"157", "", "False", "Pentadecanoic acid", "C15 H30 O2", "Full match", " Full match", " No results", " Full match", " Full match", "-3.55", "242.22372", "241.21644", "7.713", "6566596.00099003", "24", "2", "0", "83.6", "9.2", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "5538219.80684865", " 4924294.35690395", " 5169147.4486017", " 5656874.93520441", " 5079963.71619601", "15.4214644860819", " 10.5028202686342", " 9.95186048137264", " 6.61319167372177", " 6.91273428181932", "1.071", " 1.094", " 0.983", " 0.870", " 0.898", "0.10", " 0.13", " -0.03", " -0.20", " -0.16", "0.99999928768843", " 0.723907976410108", " 0.892703751739129", " 0.192695671007603", " 0.26552495549312", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.831000081220288", " 0.999999954496112", "6.9", "5.5", " 3.3", " 5.2", " 5.2", " 3.3", " 3.3", " 3.3", " 4.2", " 5.7", " 3.8", " ", " 4.5", " 3.4", " 6.0", " 6.0", " 4.5", " 5.0", " 6.9", " 6.2", " 6.2", " 4.3", " 4.3", " 4.5", " 5.4", " 5.0", " 4.6", " 5.0", " 3.7", " ", " 4.3", " ", " 4.3", " 5.0", " 4.6", " 5.0", " ", " 5.0", " 3.9", " 3.9", " 4.3"
"148", "", "False", "", "C16 H30 N6 O2", "Full match", " No results", " No results", " No results", " No results", "-1.32", "338.24258", "337.23530", "8.049", "6303598.13321305", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "5019030.01015321", " 4601744.78934322", " 4999769.17807904", " 4041865.12155903", " 4595621.73642913", "7.4530583128824", " 22.0934361219283", " 11.7561208379158", " 14.8910416155939", " 17.5340495531189", "1.004", " 0.808", " 0.919", " 1.139", " 1.137", "0.01", " -0.31", " -0.12", " 0.19", " 0.19", "0.999213539321747", " 0.0279639494007441", " 0.270871279269178", " 0.807723795663647", " 0.826468920481913", "0.999999999997193", " 0.084627741607515", " 0.587739568225575", " 0.999999987372115", " 0.999999954496112", "7.3", "6.2", " 5.0", " 3.5", " 3.9", " 4.6", " 5.0", " 3.9", " 7.3", " 5.6", " 6.2", " 6.2", " 5.8", " 3.5", " 2.8", " 2.8", " 3.9", " 3.2", " 3.8", " 5.3", " 3.0", " 4.1", " 5.7", " 5.7", " 2.2", " 5.8", " 4.3", " ", " 2.6", " 6.8", " 6.4", " 5.3", " 5.7", " 1.7", " 4.4", " 2.1", " 2.1", " 3.0", " ", " 2.5", " 6.1"
"154", "", "False", "7-hydroxy-10E,16-heptadecadien-8-ynoic acid", "C17 H26 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "-2.53", "278.18749", "277.18021", "5.250", "6239825.15346834", "10", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " ", " ", " 3610042.65706949", " 4485614.16487837", "", " ", " ", " 6.65918249502725", " 24.7998645847786", "", " Infinity", " Infinity", " 0.000", " 1.243", "", " Infinity", " Infinity", " -Infinity", " 0.31", "", " ", " ", " ", " 0.217338808488653", "", " ", " ", " ", " 0.999999954496112", "7.4", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.9", " 7.4", " ", " 6.2", " ", " 5.4", " 6.0", " ", " ", " ", " "
"83", "", "False", "", "C30 H65 N8 O P", "Full match", " No results", " No results", " No results", " No results", "-2.34", "584.50053", "583.49325", "7.475", "6228907.35835423", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 2035304.88262728", " ", " 3824869.8587924", " 3450241.99073425", "", " 40.4538459765249", " ", " 32.6886602410184", " 50.7143688032621", "", " Infinity", " Infinity", " 0.532", " 0.902", "", " Infinity", " Infinity", " -0.91", " -0.15", "", " ", " ", " 0.374749195277286", " 0.995796015292835", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "5.4", "", " ", " ", " ", " ", " ", " ", " ", " 4.9", " 4.5", " 0.0", " ", " ", " ", " ", " 4.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.3", " 2.2", " 5.1", " 5.4", " ", " 3.0", " 1.9", " 5.0", " 4.5", " 4.8", " 1.7", " 5.0", " 4.5", " 1.5"
"246", "", "False", "N-palmitoyl glutamine", "C21 H40 N2 O4", "Not the top hit", " No results", " No results", " Full match", " Full match", "-2.09", "384.29800", "383.29073", "4.084", "6223642.68437486", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "5847798.81886059", " 5998499.12573122", " 5867924.27442155", " 5749310.26900918", " 5832992.24243402", "3.43536710433954", " 3.07995025848256", " 4.19238949586279", " 3.49790917788138", " 3.02060791883606", "0.997", " 0.980", " 0.994", " 1.043", " 1.015", "0.00", " -0.03", " -0.01", " 0.06", " 0.02", "0.998525038097363", " 0.965526159654394", " 0.996100266197109", " 0.377061920825809", " 0.998452932525349", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "7.8", "6.9", " 6.5", " 6.3", " 5.2", " 5.9", " 7.0", " 7.0", " 6.7", " 5.8", " 6.5", " 7.3", " 4.8", " 5.8", " 6.9", " 6.3", " 6.3", " 5.5", " 5.9", " 7.0", " 6.7", " 6.9", " 5.5", " 5.2", " 6.5", " 6.7", " 6.7", " 6.7", " 7.3", " 7.0", " 6.3", " 6.3", " 5.9", " 6.9", " 7.8", " 5.5", " 6.7", " 6.3", " 5.9", " 5.2", " 5.5"
"124", "", "False", "", "C35 H75 N4 O6 P", "Full match", " No results", " No results", " No results", " No results", "-0.33", "678.54220", "677.53492", "10.847", "6139051.44789771", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 4479307.27030053", " 3398529.03466292", " 3626530.18738441", " 3398980.74960623", "", " 4.9477673765013", " ", " 30.8256696584105", " 29.8367169375347", "0.000", " 1.067", " 1.000", " 1.235", " 0.937", "-Infinity", " 0.09", " 0.00", " 0.30", " -0.09", "", " ", " ", " 0.883666569059788", " 0.997410062043174", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "5.9", "", " ", " ", " ", " ", " ", " ", " ", " 5.9", " 5.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.5", " ", " 3.9", " 5.5", " 3.5", " 1.5", " ", " 2.8", " 3.0", " ", " ", " 3.3", " ", " ", " 3.7", " 4.6", " "
"155", "", "False", "2-(8-Hydroxy-4a,8-dimethyldecahydro-2-naphthalenyl)acrylic acid", "C15 H24 O3", "No match", " Invalid mass", " No results", " No match", " No match", "-71425.22", "234.16107", "233.15379", "5.785", "6103348.75438896", "35", "2", "0", "96.6", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "3513044.41629226", " 3782687.30972648", " 3284151.93991398", " 4632985.14028088", " 3459497.36968196", "8.13495732858797", " 16.5637432842813", " 8.98813300518869", " 15.5672068958367", " 22.0246307784933", "1.070", " 1.411", " 1.053", " 0.816", " 0.747", "0.10", " 0.50", " 0.08", " -0.29", " -0.42", "0.999965736901383", " 0.00813959077171944", " 0.783127910214692", " 0.255498665278595", " 0.0528051244316131", "0.999999999997193", " 0.0312017646249245", " 0.999999999407085", " 0.930128281111377", " 0.999999954496112", "7.1", "5.9", " ", " 6.3", " 6.7", " ", " ", " 6.3", " 5.9", " 5.9", " 5.5", " 5.3", " 5.3", " 5.9", " 5.7", " ", " 5.3", " ", " ", " ", " 6.9", " 5.9", " 7.1", " 5.9", " 6.7", " 5.9", " 6.1", " 5.9", " 5.9", " 5.9", " 5.7", " 5.9", " 5.9", " 4.4", " 5.2", " 4.4", " 5.4", " 4.6", " 4.8", " 4.3", " 4.4"
"149", "", "False", "7-heptadecynoic acid", "C17 H30 O2", "Full match", " No results", " No results", " Partial match", " Full match", "-2.51", "266.22391", "265.21664", "7.302", "5777313.7978842", "19", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 2493180.67889482", " ", " 2948303.25363207", " 3093440.29185235", "", " ", " ", " 40.9161187890771", " 24.997580724439", "", " Infinity", " Infinity", " 0.846", " 1.049", "", " Infinity", " Infinity", " -0.24", " 0.07", "", " ", " ", " ", " 0.997528628943984", "", " ", " ", " ", " 0.999999954496112", "5.6", "", " ", " ", " ", " ", " ", " ", " ", " 3.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.5", " 2.1", " ", " 4.2", " ", " 1.5", " ", " 4.9", " ", " ", " ", " ", " 5.6", " 3.1", " ", " 5.6"
"137", "", "False", "", "C12 H15 O3 P S", "Full match", " No results", " No results", " No results", " No results", "-3.09", "270.04712", "269.03984", "0.560", "5775111.80062077", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2802625.86587917", " 2937432.59285106", " 2950850.35189817", " 4071601.6243931", " 2828755.36683151", "46.8250645813946", " 39.3425306174257", " 15.430644551605", " 15.0415077396515", " 17.1209962504576", "0.950", " 1.380", " 0.959", " 0.721", " 0.695", "-0.07", " 0.46", " -0.06", " -0.47", " -0.53", "0.971150512063834", " 0.393073303575589", " 0.999992254226641", " 0.784349616041193", " 0.398101869570589", "0.999999999997193", " 0.753390498519879", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "6.4", "", " 4.5", " 4.5", " ", " ", " 4.9", " ", " 5.2", " 5.7", " 5.7", " 5.4", " 2.0", " ", " ", " ", " 5.1", " ", " 5.3", " ", " 6.1", " 6.1", " 3.8", " 5.3", " 6.1", " 6.1", " 6.3", " ", " ", " ", " 6.3", " 6.1", " 6.3", " 6.1", " 5.7", " 6.4", " 6.4", " 5.9", " 6.1", " ", " 6.1"
"220", "", "False", "", "C12 H14 O3 P2 S", "Full match", " No results", " No results", " No results", " No results", "-4.05", "300.01267", "299.00540", "10.870", "5656884.76294958", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "4527376.70802535", " 4303326.8330844", " 4064215.90065048", " 3637760.56957255", " 3835476.17424672", "22.121843922176", " 10.8788611764137", " 28.6653043264413", " 22.0040617581433", " 18.8903077231147", "1.114", " 0.895", " 0.944", " 1.183", " 1.054", "0.16", " -0.16", " -0.08", " 0.24", " 0.08", "0.999912699516172", " 0.910835978942433", " 0.97047336244331", " 0.946292916592496", " 0.998634155555582", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "6.2", "4.4", " 3.5", " ", " ", " 1.4", " 4.6", " 5.0", " 6.2", " 3.0", " 2.8", " 2.8", " 5.7", " 3.8", " 4.9", " 5.3", " 5.7", " 5.4", " 3.1", " ", " ", " 2.8", " 4.3", " ", " 3.3", " 2.8", " 2.4", " ", " ", " 2.9", " 2.9", " 1.0", " 2.4", " 5.2", " 3.4", " 4.8", " 3.4", " 2.9", " 3.0", " ", " 4.4"
"119", "", "False", "PA(O-16:0/14:0)", "C33 H67 O7 P", "Not the top hit", " No results", " No results", " Full match", " Full match", "-1.81", "606.46135", "605.45407", "7.612", "5655900.07173388", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "2574015.67735769", " 2681639.85378777", " 2561369.95994026", " 2172517.72021822", " 3368326.77053828", "7.73380863349866", " ", " 51.2892807969058", " 59.7641594188949", " 29.4951433065657", "1.005", " 0.848", " 1.315", " 1.234", " 1.550", "0.01", " -0.24", " 0.40", " 0.30", " 0.63", "0.992674652073577", " 0.999958812756191", " 0.999268040610585", " ", " 0.996999207291503", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " ", " 0.999999954496112", "5.9", "", " 4.0", " ", " ", " 2.5", " ", " ", " ", " ", " ", " ", " ", " 0.4", " ", " ", " ", " ", " 0.4", " 3.0", " ", " ", " ", " 0.0", " 4.8", " 1.7", " ", " ", " ", " 1.5", " ", " ", " 1.5", " 1.8", " 2.8", " ", " 2.1", " 2.4", " 4.0", " ", " 5.9"
"160", "", "False", "16:4(4Z,7Z,10Z,13Z)", "C16 H24 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.25", "248.17682", "247.16955", "6.225", "5598932.04131028", "18", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "", " 4351351.46952114", " ", " 3457667.96027509", " 3530804.4409895", "", " 24.9585131239056", " ", " 25.9402681681191", " 18.8345913503621", "", " Infinity", " Infinity", " 1.258", " 1.021", "", " Infinity", " Infinity", " 0.33", " 0.03", "", " ", " ", " 0.769239061836117", " 0.713889170066383", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "6.1", "", " ", " ", " ", " ", " ", " ", " ", " 5.0", " ", " 5.6", " 5.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2", " 5.6", " ", " ", " 5.6", " ", " 5.8", " 6.1", " ", " 5.9", " ", " ", " ", " ", " 5.3"
"68", "", "False", "Cer 18:2;2O/16:0", "C34 H65 N O3", "No match", " No results", " Invalid mass", " No results", " No results", "112083.79", "595.51691", "594.50964", "10.833", "5538644.71530869", "0", "0", "30", "", "", "75.9", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1456510.00543584", " 1877327.80106498", " 815604.037490652", " 2758713.62368843", " 3140088.70367896", "", " 60.3253050145661", " ", " 43.6762833543985", " 31.9975752120393", "1.786", " 3.382", " 3.850", " 0.681", " 1.138", "0.84", " 1.76", " 1.94", " -0.56", " 0.19", "", " ", " ", " 0.93721934954739", " 0.998348355823939", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "6.0", "", " 3.8", " ", " ", " ", " ", " ", " ", " 3.3", " 5.7", " 4.2", " 3.3", " 3.8", " 3.4", " ", " ", " ", " ", " ", " ", " ", " ", " 5.3", " ", " ", " 5.2", " 4.2", " 4.2", " ", " 5.3", " 4.2", " 4.2", " ", " 3.9", " 5.8", " 3.5", " 5.1", " 4.9", " 5.8", " 6.0"
"219", "", "False", "16-Hydroxyhexadecanoic acid", "C16 H32 O3", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-2.24", "272.23454", "271.22726", "5.715", "5527871.79475709", "21", "1", "0", "96.8", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " ", " 4393612.78647505", " 4037881.33866427", " ", "", " ", " 17.4972712722399", " ", " ", "0.000", " 0.919", " 0.000", " 0.000", " 0.000", "-Infinity", " -0.12", " -Infinity", " -Infinity", " -Infinity", "", " ", " ", " ", " ", "", " ", " ", " ", " ", "6.3", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.5", " ", " 4.0", " ", " 6.1", " 6.3", " ", " ", " 4.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"51", "", "False", "4-Dodecylbenzenesulfonic acid", "C18 H30 O3 S", "Not the top hit", " Full match", " No results", " No results", " No results", "-1.85", "326.19096", "325.18369", "10.838", "5508174.78034964", "0", "3", "0", "97.7", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2636993.1506318", " 1802902.97413181", " 1278620.01277258", " 3106239.32968924", " 2027049.37352211", "45.580397754348", " 36.0621803626838", " 81.8651260945439", " 20.9940009441002", " 16.9156825977622", "2.062", " 2.429", " 1.585", " 0.580", " 0.653", "1.04", " 1.28", " 0.66", " -0.78", " -0.62", "0.998099834715605", " 0.733678281638806", " 0.982976947174768", " 0.928332193001273", " 0.940993496273195", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "6.4", "3.8", " 4.9", " ", " 3.4", " ", " 3.8", " 4.5", " 4.5", " ", " ", " ", " 5.1", " ", " 5.1", " 5.4", " 5.1", " 5.7", " 5.5", " 3.4", " 3.4", " ", " ", " 3.0", " 5.3", " 5.2", " 4.8", " ", " ", " ", " 5.6", " ", " ", " 5.7", " 6.4", " 5.3", " ", " 6.4", " ", " ", " 5.7"
"167", "", "False", "2,4-di-tert-Butylphenol", "C14 H22 O", "No match", " Invalid mass", " No results", " No results", " No results", "-5.60", "206.16591", "205.15864", "6.363", "5490603.45085859", "0", "3", "0", "99.9", "10.0", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3169574.61023024", " 3470590.96344684", " 3444127.40538373", " 3560414.36275475", " 3615990.50888398", "11.7938566796359", " 12.2786524620909", " 19.7209658467608", " 21.4776161197721", " 8.04976968878669", "0.920", " 1.034", " 1.050", " 0.975", " 1.016", "-0.12", " 0.05", " 0.07", " -0.04", " 0.02", "0.217685926003195", " 0.986770851026846", " 0.99987724950872", " 0.782575207595786", " 0.966196538213544", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "7.8", "7.3", " 7.3", " 6.2", " 7.3", " 7.3", " 6.9", " 6.6", " 6.6", " 5.7", " 6.6", " 6.2", " 7.3", " 6.0", " 6.6", " ", " 6.2", " 3.8", " 6.1", " 5.7", " 6.8", " 6.1", " 5.5", " 5.9", " 5.3", " 6.2", " 6.2", " 4.4", " ", " 4.0", " 5.2", " 5.6", " 5.8", " 5.9", " 7.8", " 7.7", " 6.5", " 7.4", " 7.1", " 6.7", " 7.8"
"135", "", "False", "", "C7 H14 N6 O5 S2", "Full match", " No results", " No results", " No results", " No results", "3.61", "326.04789", "325.04061", "0.563", "5472791.65371682", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2648921.15158315", " 4342392.84252228", " 2316924.84718437", " 2355718.33860675", " 3076974.48954762", "18.753780285659", " 31.0335671887845", " 7.18722121545159", " 11.3119165797044", " 36.2207073462576", "1.143", " 1.017", " 1.328", " 1.843", " 1.306", "0.19", " 0.02", " 0.41", " 0.88", " 0.39", "0.993727309810781", " 0.999998737527592", " 0.853691262259476", " 0.497121906865747", " 0.878601952705823", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "6.7", "", " 6.1", " 6.1", " ", " ", " ", " ", " ", " 5.3", " 5.3", " 5.1", " 4.9", " ", " ", " ", " ", " ", " 6.7", " ", " ", " ", " ", " 5.9", " ", " ", " ", " ", " ", " ", " 6.6", " ", " 6.6", " 5.1", " 5.4", " 5.4", " 5.4", " 5.1", " 5.7", " 5.1", " 5.1"
"145", "", "False", "", "C24 H51 N10 O P", "Full match", " No results", " No results", " No results", " No results", "0.10", "526.39855", "525.39127", "6.935", "5432547.62676074", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 1971699.2394103", " ", " 3548548.1435563", " 3061803.34240252", "", " ", " ", " 37.7627963557409", " 28.5081487499337", "", " Infinity", " Infinity", " 0.556", " 0.863", "", " Infinity", " Infinity", " -0.85", " -0.21", "", " ", " ", " ", " 0.980088408088377", "", " ", " ", " ", " 0.999999954496112", "6.3", "", " ", " ", " ", " ", " ", " ", " ", " ", " 3.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.8", " 5.3", " ", " ", " ", " 5.1", " 2.0", " 2.2", " ", " ", " ", " ", " 3.1", " 3.7", " ", " 6.3"
"138", "", "False", "", "C10 H14 O11", "Full match", " No results", " No results", " No results", " No results", "-1.51", "310.05314", "309.04587", "0.559", "5264191.62386533", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3855281.77075119", " 4223121.52555183", " 3447389.05662076", " 3172301.53106521", " 3274586.23971184", "8.59684764813695", " 32.6200644064372", " 14.2477297735751", " 23.0938993217683", " 19.2073751873033", "1.118", " 0.920", " 0.950", " 1.331", " 1.032", "0.16", " -0.12", " -0.07", " 0.41", " 0.05", "0.949573719462346", " 0.97941707546493", " 0.999999999061141", " 0.677991460655147", " 0.977804434309448", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "7.3", "", " 7.3", " 7.3", " ", " ", " ", " ", " 7.1", " 5.7", " 5.7", " 5.1", " 4.9", " ", " ", " ", " ", " ", " 7.2", " 6.2", " 6.6", " ", " 6.6", " 6.2", " 6.6", " ", " 5.8", " 5.6", " ", " ", " 5.9", " 5.9", " 2.9", " 6.1", " 6.4", " 6.1", " 6.1", " 6.4", " 6.7", " ", " 6.1"
"176", "", "False", "14,14,14-Trifluoro-11E-tetradecenyl acetate", "C16 H27 F3 O2", "No match", " No results", " No results", " Full match", " Full match", "-2.10", "308.19567", "307.18839", "6.649", "5163536.25101906", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 3072110.48644409", " ", " 3618398.70497577", " 3092231.77298038", "", " ", " ", " 27.2071432147546", " 10.8198722887757", "", " Infinity", " Infinity", " 0.849", " 0.855", "", " Infinity", " Infinity", " -0.24", " -0.23", "", " ", " ", " ", " 0.900179514184178", "", " ", " ", " ", " 0.999999954496112", "5.8", "", " ", " ", " ", " ", " ", " ", " ", " 4.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.8", " 2.8", " 5.6", " 4.8", " ", " 5.6", " ", " 2.8", " ", " ", " ", " 3.9", " 3.5", " ", " ", " 5.4"
"152", "", "False", "14(Z)-Eicosenoic acid", "C20 H38 O2", "Full match", " Full match", " No results", " Partial match", " Not the top hit", "-2.09", "310.28653", "309.27926", "8.769", "5129320.70603034", "39", "3", "0", "96.7", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 2443513.58417682", " 1997790.88636023", " 2859389.12171378", " 2973774.20037676", "", " 17.7515173539425", " ", " 29.0140515561164", " 14.8485961712306", "0.000", " 1.431", " 1.489", " 0.855", " 1.040", "-Infinity", " 0.52", " 0.57", " -0.23", " 0.06", "", " ", " ", " 0.645412090608111", " 0.999368826731821", "", " ", " ", " 0.999999987372115", " 0.999999954496112", "8.1", "", " ", " ", " ", " ", " ", " ", " ", " 7.2", " ", " ", " 6.4", " ", " ", " ", " 6.8", " ", " ", " ", " 4.5", " ", " ", " ", " ", " 5.9", " 4.6", " 5.9", " 5.6", " ", " 5.9", " 4.0", " 5.2", " 6.2", " 7.7", " 6.6", " 8.1", " 4.7", " 6.8", " ", " 6.9"
