"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-H-9.raw (F9)", "Peak Rating: Kidney-H-10.raw (F10)", "Peak Rating: Kidney-H-11.raw (F11)", "Peak Rating: Kidney-H-12.raw (F12)", "Peak Rating: Kidney-H-13.raw (F13)", "Peak Rating: Kidney-H-14.raw (F14)", "Peak Rating: Kidney-H-15.raw (F15)", "Peak Rating: Kidney-H-16.raw (F16)", "Peak Rating: Kidney-H-25.raw (F25)", "Peak Rating: Kidney-H-26.raw (F26)", "Peak Rating: Kidney-H-27.raw (F27)", "Peak Rating: Kidney-H-28.raw (F28)", "Peak Rating: Kidney-H-29.raw (F29)", "Peak Rating: Kidney-H-30.raw (F30)", "Peak Rating: Kidney-H-31.raw (F31)", "Peak Rating: Kidney-H-32.raw (F32)", "Peak Rating: Kidney-H-1.raw (F1)", "Peak Rating: Kidney-H-2.raw (F2)", "Peak Rating: Kidney-H-3.raw (F3)", "Peak Rating: Kidney-H-4.raw (F4)", "Peak Rating: Kidney-H-5.raw (F5)", "Peak Rating: Kidney-H-6.raw (F6)", "Peak Rating: Kidney-H-7.raw (F7)", "Peak Rating: Kidney-H-8.raw (F8)", "Peak Rating: Kidney-H-17.raw (F17)", "Peak Rating: Kidney-H-18.raw (F18)", "Peak Rating: Kidney-H-19.raw (F19)", "Peak Rating: Kidney-H-20.raw (F20)", "Peak Rating: Kidney-H-21.raw (F21)", "Peak Rating: Kidney-H-22.raw (F22)", "Peak Rating: Kidney-H-23.raw (F23)", "Peak Rating: Kidney-H-24.raw (F24)", "Peak Rating: Kidney-H-33.raw (F33)", "Peak Rating: Kidney-H-34.raw (F34)", "Peak Rating: Kidney-H-35.raw (F35)", "Peak Rating: Kidney-H-36.raw (F36)", "Peak Rating: Kidney-H-37.raw (F37)", "Peak Rating: Kidney-H-38.raw (F38)", "Peak Rating: Kidney-H-39.raw (F39)", "Peak Rating: Kidney-H-40.raw (F40)"
"6468", "", "False", "", "C2 H O9 P S", "Full match", " No results", " No results", " No results", " No results", "1.02", "231.90813", "230.90085", "2.754", "428625.614412246", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "325386.164070772", " 313839.606207498", " 294347.998759656", " 295738.75903045", " 354458.725460214", "36.2137102810711", " 33.392790449606", " 51.7531590983378", " 39.2587144571106", " 20.8454089484661", "1.105", " 1.005", " 1.204", " 1.061", " 1.199", "0.14", " 0.01", " 0.27", " 0.09", " 0.26", "0.949831670776457", " 0.983881264592759", " 0.456465894153077", " 0.993653083179651", " 0.775559812548524", "1", " 1", " 1", " 1", " 1", "5.9", "3.1", " ", " 3.6", " 2.5", " 2.1", " 3.2", " 3.2", " 5.0", " ", " 2.9", " ", " 3.6", " 4.6", " 3.2", " 5.0", " 5.0", " 4.6", " 0.5", " 3.1", " 3.5", " ", " ", " 3.7", " 1.4", " 1.7", " 5.9", " ", " ", " 3.2", " 3.8", " 2.7", " 2.3", " 4.7", " 5.1", " 5.1", " 5.6", " 3.6", " 5.5", " 3.4", " 4.0"
"8002", "", "False", "", "C2 H4 N O4 P3 S", "Full match", " No results", " No results", " No results", " No results", "0.54", "230.90751", "229.90024", "2.624", "428625.614412246", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "326740.056017793", " 313344.968576873", " 295275.554880905", " 302700.935660489", " 361559.000062092", "31.9883606194392", " 24.6949882012009", " 48.7010576349384", " 40.5930915975512", " 21.0057509815585", "1.107", " 1.025", " 1.224", " 1.035", " 1.194", "0.15", " 0.04", " 0.29", " 0.05", " 0.26", "0.88930839551425", " 0.980067972940597", " 0.362530571364218", " 0.95572830665379", " 0.698418456946209", "1", " 1", " 0.936137740489374", " 1", " 1", "5.6", "3.1", " ", " 3.6", " 2.5", " 1.7", " 3.2", " 3.2", " 4.6", " ", " 3.7", " ", " 4.1", " 4.7", " 3.7", " 5.5", " 5.5", " 4.6", " 2.9", " 3.1", " 3.5", " 0.2", " 3.5", " 2.6", " 1.4", " 0.5", " 2.7", " ", " ", " 2.7", " 3.3", " 2.6", " 1.8", " 4.7", " 5.1", " 5.1", " 5.6", " 3.6", " 5.5", " 3.4", " 4.3"
"4893", "", "False", "", "C3 H2 Br N3 O2 P2 S3", "Invalid mass", " No results", " No results", " No results", " No results", "6.24", "348.79895", "347.79167", "3.992", "427498.798926291", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "317974.483735433", " 366726.766497584", " 292249.063560102", " 345287.28837462", " 377233.150938849", "13.2223525477404", " 18.7311055496142", " 21.3919093967576", " 15.4196348122462", " 8.64889727856687", "1.088", " 1.181", " 1.291", " 1.062", " 1.093", "0.12", " 0.24", " 0.37", " 0.09", " 0.13", "0.745697706399631", " 0.287312809033189", " 0.0152662616708551", " 0.97219078490487", " 0.656600992478401", "1", " 1", " 0.0950147581884613", " 1", " 1", "8.5", "6.1", " 4.0", " 7.0", " 6.3", " 7.0", " 6.9", " 6.5", " 7.8", " 7.1", " 6.7", " 5.8", " 6.1", " ", " 7.5", " 6.0", " 6.7", " 5.6", " 4.5", " 6.8", " 6.0", " 6.4", " 6.0", " 5.6", " 6.6", " 5.6", " 7.1", " 6.5", " 6.4", " 7.7", " 5.8", " 5.6", " 6.0", " 8.1", " 5.5", " 7.0", " 8.1", " 7.0", " 7.9", " 7.4", " 8.5"
"4075", "", "False", "", "C3 H5 Cl N10", "Full match", " No results", " No results", " No match", " No results", "1.23", "216.03898", "215.03171", "0.589", "427433.252221473", "2", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "106078.368452206", " 74322.9366561605", " 65730.6827133975", " 123335.839664669", " 131350.620032097", "25.5997409598044", " 96.8293672687096", " 70.8093545617165", " 42.1781596954475", " 32.7987455710595", "1.614", " 1.876", " 1.998", " 0.603", " 1.065", "0.69", " 0.91", " 1.00", " -0.73", " 0.09", "0.290020810377461", " 0.169667927547615", " 0.0911410345638445", " 0.943816524949703", " 0.997957602599593", "1", " 0.961903482425477", " 0.366652410585809", " 1", " 1", "6.4", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"4926", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "643.16648", "642.15920", "5.381", "427253.110702255", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "72060.9729548099", " 62718.1494568404", " 48825.0981004491", " 54501.1505507634", " 66567.7180629005", "67.5337392566905", " 25.2052425643819", " 100.578730053718", " 8.22922458247617", " 111.72968116585", "1.476", " 1.116", " 1.363", " 1.151", " 1.221", "0.56", " 0.16", " 0.45", " 0.20", " 0.29", "0.980170023032806", " 0.930884904536444", " 0.921359710333697", " 0.977878400103664", " 0.496728283063014", "1", " 1", " 1", " 1", " 1", "4.8", "", " ", " ", " 4.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.8"
"6304", "", "False", "", "C8 H6 Br2 O3", "Full match", " No results", " No results", " No results", " No results", "-0.58", "307.86819", "306.86091", "3.638", "426902.568358568", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "249273.575357228", " 277093.674509055", " 240711.860751009", " 199256.858220317", " 363101.985925647", "28.6988846188735", " 32.8105862611067", " 16.0651882164831", " 29.6028113180676", " 16.3535756483687", "1.036", " 0.828", " 1.508", " 1.391", " 1.822", "0.05", " -0.27", " 0.59", " 0.48", " 0.87", "0.972631680970739", " 0.525395481903415", " 0.110514635893726", " 0.779671141372188", " 0.00214017208406614", "1", " 1", " 0.420386253689773", " 1", " 0.0995900802435129", "6.9", "", " ", " 4.1", " 4.0", " 4.5", " ", " 2.4", " 5.6", " ", " 5.5", " 2.5", " 3.2", " ", " 1.3", " 1.7", " 4.7", " 4.6", " 2.7", " ", " 4.2", " 6.1", " 3.1", " 3.1", " 4.6", " ", " 4.1", " ", " ", " 2.6", " ", " 3.7", " 5.3", " 3.7", " 4.6", " 4.8", " 3.3", " 4.6", " 6.9", " ", " 4.8"
"7622", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "309.99314", "308.98586", "3.381", "426881.206906918", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "146892.294155792", " 132101.321958657", " 279183.969827989", " 158574.032479704", " 127265.877925577", "43.3869017802991", " 64.8915489125856", " 36.0428207511153", " 43.7839394269022", " 28.1658710276135", "0.526", " 0.568", " 0.456", " 0.833", " 0.803", "-0.93", " -0.82", " -1.13", " -0.26", " -0.32", "0.332699505137081", " 0.139831985003474", " 0.0622784706824168", " 0.99999999545549", " 0.995308034970454", "1", " 0.86489742239408", " 0.277855412418671", " 1", " 1", "2.5", "", " ", " 0.8", " 1.0", " ", " ", " 0.7", " ", " ", " ", " ", " 1.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.7", " ", " ", " ", " 2.5", " ", " ", " ", " 1.6", " ", " ", " ", " ", " 1.5", " ", " ", " ", " ", " "
"4982", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "548.78072", "547.77345", "8.887", "426871.031215569", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "141886.739955396", " 195161.850338808", " 57384.710282144", " 151421.89508201", " 276981.244441855", "75.7609259166741", " 45.5875103917684", " 97.5572577534912", " 64.3330067828907", " 52.2370827137763", "2.473", " 2.639", " 4.827", " 1.289", " 1.829", "1.31", " 1.40", " 2.27", " 0.37", " 0.87", "0.307550273061616", " 0.696880991285915", " 0.0384042975434864", " 0.408903025821153", " 0.450616594657907", "1", " 1", " 0.19140343853388", " 1", " 1", "5.6", "2.7", " ", " 3.3", " 2.7", " 4.6", " 4.0", " 4.5", " 5.4", " 1.7", " 3.5", " 0.8", " 5.2", " 4.2", " 3.1", " 5.6", " 5.5", " 1.7", " ", " 4.2", " ", " ", " ", " 2.1", " 4.0", " ", " 4.2", " 5.0", " ", " 2.0", " 4.2", " 4.0", " 2.9", " 3.0", " 5.0", " 5.0", " 5.0", " 4.6", " 1.4", " 2.3", " 4.6"
"6460", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "239.83235", "238.82507", "2.160", "426828.476594806", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "90099.525693163", " 86004.2554220927", " 115512.699593442", " 97549.9374400097", " 89589.3151821234", "74.6303253178034", " 88.4101011578673", " 67.0061636654988", " 32.2630509742547", " 65.9407098608513", "0.780", " 0.844", " 0.776", " 0.882", " 0.918", "-0.36", " -0.24", " -0.37", " -0.18", " -0.12", "0.917020677580081", " 0.887009781276146", " 0.984031270912364", " 0.999541798244619", " 0.994665831982811", "1", " 1", " 1", " 1", " 1", "5.2", "", " 5.2", " ", " ", " ", " ", " ", " ", " 2.2", " 1.7", " ", " ", " ", " ", " 3.5", " 3.1", " ", " ", " ", " 2.1", " 3.1", " 2.1", " 3.5", " 2.7", " ", " 3.2", " ", " ", " ", " ", " ", " 2.2", " 2.3", " ", " ", " ", " 0.2", " 2.0", " ", " 2.7"
"3176", "", "False", "", "C7 H4 Br N O14", "Full match", " No results", " No results", " No results", " No results", "1.12", "404.88197", "403.87469", "0.474", "426818.24661649", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "133089.891084658", " 54432.6934532544", " 76054.876922639", " 66770.2558985327", " 73643.1618735187", "86.6004834017851", " 124.851859263902", " 85.6940296452142", " 89.5997218936525", " 119.925580703029", "1.750", " 0.878", " 0.968", " 0.815", " 1.103", "0.81", " -0.19", " -0.05", " -0.29", " 0.14", "0.90919989071712", " 0.998752406528106", " 0.997135730846922", " 0.97908479872312", " 0.999995910864657", "1", " 1", " 1", " 1", " 1", "6.1", "", " ", " ", " 5.4", " 4.2", " 6.0", " 4.6", " ", " 5.6", " ", " ", " 3.3", " 3.0", " 6.1", " ", " ", " ", " ", " ", " ", " ", " ", " 5.9", " ", " ", " ", " 3.0", " ", " 5.9", " ", " ", " ", " 5.4", " ", " 5.2", " 5.2", " ", " ", " ", " 5.6"
"5412", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "389.81370", "388.80643", "10.870", "426385.511123716", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "99041.7434233353", " 88323.2547170732", " 73278.8297789886", " 76464.8887362284", " 55737.4172324594", "84.8737183842518", " 35.7920092794009", " 117.936585656111", " 46.4810430161445", " 30.8399472407936", "1.352", " 1.043", " 0.761", " 1.155", " 0.729", "0.43", " 0.06", " -0.39", " 0.21", " -0.46", "0.797500561251529", " 0.999844610965195", " 0.774801461330974", " 0.999758746540925", " 0.854660392262674", "1", " 1", " 1", " 1", " 1", "6.7", "6.1", " ", " 5.2", " 5.6", " 5.5", " 6.1", " ", " ", " ", " 6.4", " 6.0", " 6.4", " 6.2", " 6.4", " 6.4", " 6.4", " ", " ", " ", " ", " ", " 6.7", " ", " ", " 5.0", " 5.7", " 5.9", " 5.9", " 5.9", " ", " 5.9", " 5.5", " 6.0", " 6.2", " 6.4", " 6.4", " 6.2", " 4.7", " 6.2", " "
"3089", "", "False", "", "C5 H6 Cl3 N3 P2 S", "Full match", " No results", " No results", " No results", " No results", "-1.05", "306.88200", "305.87473", "10.872", "426325.152045342", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "39411.2419299974", " 23034.7669596956", " 53249.5761563075", " 19335.388639654", " 21193.860802987", "160.308122418447", " 30.4229694199478", " 98.3794878648465", " 32.2465264056772", " 17.774524036947", "0.740", " 0.363", " 0.398", " 1.191", " 1.096", "-0.43", " -1.46", " -1.33", " 0.25", " 0.13", "0.962747809310704", " 0.00276484511074582", " 0.0056133039287446", " 0.98779188404539", " 0.998997886042734", "1", " 0.054814732758517", " 0.0443777135423021", " 1", " 1", "5.2", "", " 5.2", " 4.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"5767", "", "False", "", "C3 H3 N4 O7 P3 S5", "Full match", " No results", " No results", " No results", " No results", "-3.54", "459.78018", "458.77291", "8.902", "426275.43036769", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "26457.6029743236", " 24132.3868439989", " 23483.4077269505", " 19970.5660862353", " 30936.3319824152", "39.0983530208835", " 30.1574062548859", " 34.4460628537382", " 38.7244142317772", " 152.332226152507", "1.127", " 0.850", " 1.317", " 1.208", " 1.549", "0.17", " -0.23", " 0.40", " 0.27", " 0.63", "0.998991710528524", " 0.984494717678484", " 0.314024107625768", " 0.981142321379588", " 0.121859607926207", "1", " 1", " 0.856438053624968", " 1", " 1", "5.4", "", " ", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.6", " ", " ", " ", " ", " ", " ", " 1.5", " ", " 0.4", " 5.4", " ", " ", " 4.5", " "
"7484", "", "False", "", "C5 H9 Cl N5 O5 P S2", "Full match", " No results", " No results", " No results", " No results", "-1.14", "348.94672", "347.93945", "1.935", "425966.302708413", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "201872.715493938", " 133409.887326209", " 94497.2117056039", " 142917.245540452", " 123997.96456155", "50.8238025860591", " 68.461996722065", " 54.9865155230061", " 36.5469736997291", " 68.2656363439508", "2.136", " 1.512", " 1.312", " 0.933", " 0.868", "1.10", " 0.60", " 0.39", " -0.10", " -0.20", "0.0499128542179432", " 0.676057305161508", " 0.730595612943812", " 1", " 0.999983144591943", "0.417244124530978", " 1", " 1", " 1", " 1", "3.0", "", " 1.4", " 0.2", " 0.5", " ", " ", " 0.8", " 2.2", " 0.7", " ", " 1.2", " ", " ", " ", " 3.0", " ", " 2.9", " ", " 2.9", " 2.3", " 2.7", " ", " 1.6", " 2.0", " 1.1", " 1.7", " ", " ", " 1.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.2"
"7973", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "314.96649", "349.93619", "2.003", "425966.302708413", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M+Cl]-1", "105531.040109379", " 79794.7253646633", " 81146.0418003729", " 94251.3506724004", " 90331.9103534987", "76.0820836847885", " 87.3041066678836", " 109.164913075123", " 67.9490972346219", " 93.3900223459733", "1.301", " 1.162", " 1.113", " 0.847", " 0.958", "0.38", " 0.22", " 0.15", " -0.24", " -0.06", "0.698925882013471", " 0.942991154369026", " 0.966854805551564", " 0.999899548069723", " 0.999968848995723", "1", " 1", " 1", " 1", " 1", "4.0", "", " 4.0", " ", " ", " ", " ", " 0.8", " 2.2", " 2.9", " ", " 0.8", " ", " ", " 0.7", " 3.0", " ", " 1.4", " ", " 2.9", " 3.4", " 0.7", " ", " ", " ", " 0.6", " 0.5", " ", " ", " 0.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.2"
"8052", "", "False", "", "C2 H6 N7 O8 P3", "Full match", " No results", " No results", " No results", " No results", "-0.13", "348.94902", "347.94175", "1.958", "425966.302708413", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "148712.685452257", " 119127.742214443", " 129300.748098501", " 130634.367472824", " 115954.587814856", "31.2893200646413", " 30.4116507734008", " 70.1015325923456", " 46.6178571348289", " 72.5339627990548", "1.150", " 1.010", " 0.897", " 0.912", " 0.888", "0.20", " 0.01", " -0.16", " -0.13", " -0.17", "0.957637823922798", " 0.99993859379569", " 0.999994435848168", " 0.809157704817374", " 0.999997416395769", "1", " 1", " 1", " 1", " 1", "2.6", "", " 2.6", " ", " ", " ", " ", " ", " 2.1", " ", " ", " 0.9", " ", " ", " ", " ", " ", " 2.5", " ", " 1.2", " ", " 1.1", " ", " ", " ", " 1.0", " 1.2", " ", " ", " 0.5", " ", " ", " 2.0", " ", " ", " ", " ", " ", " ", " ", " 2.2"
"4000", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "402.14927", "401.14200", "5.611", "424739.245993904", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "76296.3882264389", " 57497.7441705434", " 23509.0680654726", " 36579.5550870638", " 41626.8444511785", "46.8512334647661", " 23.7307830627619", " 57.2398179802519", " 13.2973692720073", " 143.61761976141", "3.245", " 1.556", " 1.771", " 1.572", " 1.138", "1.70", " 0.64", " 0.82", " 0.65", " 0.19", "0.00223187393607194", " 0.903272070654446", " 0.0492498667353316", " 0.368415229727395", " 0.285169746804357", "0.0392259487668534", " 1", " 0.232429350052556", " 1", " 1", "5.1", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.5", " "
"7384", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "494.11541", "493.10813", "4.783", "424118.484623339", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "125333.290249969", " 101115.690502428", " 82908.0758473306", " 88416.8176777115", " 89941.8481382751", "70.6303321445382", " 18.219587673352", " 54.5696886393445", " 9.21495871730131", " 14.5988079784219", "1.512", " 1.066", " 1.085", " 1.144", " 1.017", "0.60", " 0.09", " 0.12", " 0.19", " 0.02", "0.165673101122162", " 0.999895554837338", " 0.998875805137422", " 0.859281288562186", " 0.993849845502418", "0.898496449986796", " 1", " 1", " 1", " 1", "0.5", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"4235", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "515.22034", "514.21307", "5.458", "424109.960377318", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "114890.988656088", " 107606.746756087", " 54854.6192625946", " 73395.8775112666", " 81697.60887585", "62.2178937765903", " 80.2522897921001", " 46.7261109072537", " 8.27701470212024", " 36.1921386617728", "2.094", " 1.338", " 1.489", " 1.466", " 1.113", "1.07", " 0.42", " 0.57", " 0.55", " 0.15", "0.0159179087819835", " 0.951346766362762", " 0.433355610849533", " 0.0449832143107995", " 0.850365719813547", "0.181938248435686", " 1", " 1", " 0.763305234530582", " 1", "3.0", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.8", " 3.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"7039", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "452.25272", "451.24544", "4.461", "423696.414016916", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "91829.3588535443", " 112413.35998292", " 42253.3062860021", " 77555.4778397353", " 118953.650193796", "86.3844508576335", " 56.5373907157509", " 24.6046379247956", " 24.4814761840128", " 55.1468068513273", "2.173", " 1.835", " 2.815", " 1.449", " 1.534", "1.12", " 0.88", " 1.49", " 0.54", " 0.62", "0.000404364911955835", " 0.0406505923183698", " 0.000256352819201999", " 0.165538844154879", " 0.360784246600665", "0.0100121938557324", " 0.411592975886447", " 0.003811762697439", " 1", " 1", "4.6", "", " ", " 1.7", " ", " ", " 0.7", " 2.7", " ", " 1.1", " 0.8", " ", " 2.1", " ", " 3.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " 2.8", " ", " ", " ", " ", " ", " ", " 3.3", " ", " 1.7", " 1.2"
"7090", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "328.81294", "327.80566", "5.206", "423523.388069069", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "179914.002055361", " 149092.481028295", " 161638.067075866", " 152616.577808279", " 168697.89720233", "41.9925482020572", " 37.4520323544482", " 40.8175619157449", " 16.9928250219245", " 20.6151252280351", "1.113", " 0.944", " 1.044", " 0.977", " 1.105", "0.15", " -0.08", " 0.06", " -0.03", " 0.14", "0.791236032872374", " 0.953145152430891", " 0.999967452829937", " 0.996115902777569", " 0.974082965805625", "1", " 1", " 1", " 1", " 1", "4.6", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"4202", "", "False", "Famitinib", "C23 H27 F N4 O2", "No results", " No results", " No results", " Partial match", " Full match", "-0.81", "410.21147", "409.20420", "8.785", "423318.297887101", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "125901.752702137", " 171904.145292054", " 202001.478586937", " 185891.511199977", " 217426.917099518", "71.2834764684775", " 41.5979396521822", " 30.5409125712363", " 64.5755696387686", " 30.9707727571894", "0.623", " 0.920", " 1.076", " 0.925", " 1.170", "-0.68", " -0.12", " 0.11", " -0.11", " 0.23", "0.352788870099313", " 0.851651606368853", " 0.998808598279225", " 0.983484574520186", " 0.946482504098835", "1", " 1", " 1", " 1", " 1", "7.2", "4.4", " 5.5", " 5.9", " 4.8", " 5.9", " 4.4", " ", " 6.4", " 5.8", " 6.5", " 6.5", " 4.6", " 4.2", " 1.7", " 3.6", " 4.8", " 5.5", " 5.9", " 5.1", " 7.0", " 6.6", " 6.6", " 5.5", " 7.2", " 6.7", " 6.4", " 4.2", " 3.6", " ", " 2.5", " 6.5", " 5.0", " 4.4", " 5.9", " 5.9", " 6.4", " 6.3", " 4.7", " 3.4", " 4.7"
