"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: 16h-lps", "Group Area: 16h-lps-cla", "Group Area: 6h-cla-lps", "Group Area: 6h-lps", "Group Area: cla", "Group Area: ctrl", "Group CV [%]: 16h-lps", "Group CV [%]: 16h-lps-cla", "Group CV [%]: 6h-cla-lps", "Group CV [%]: 6h-lps", "Group CV [%]: cla", "Group CV [%]: ctrl", "Ratio: (16h-lps-cla) / (16h-lps)", "Ratio: (6h-lps) / (16h-lps)", "Ratio: (6h-cla-lps) / (16h-lps-cla)", "Ratio: (cla) / (6h-cla-lps)", "Ratio: (6h-cla-lps) / (6h-lps)", "Ratio: (ctrl) / (6h-lps)", "Ratio: (cla) / (ctrl)", "Log2 Fold Change: (16h-lps-cla) / (16h-lps)", "Log2 Fold Change: (6h-lps) / (16h-lps)", "Log2 Fold Change: (6h-cla-lps) / (16h-lps-cla)", "Log2 Fold Change: (cla) / (6h-cla-lps)", "Log2 Fold Change: (6h-cla-lps) / (6h-lps)", "Log2 Fold Change: (ctrl) / (6h-lps)", "Log2 Fold Change: (cla) / (ctrl)", "P-value: (16h-lps-cla) / (16h-lps)", "P-value: (6h-lps) / (16h-lps)", "P-value: (6h-cla-lps) / (16h-lps-cla)", "P-value: (cla) / (6h-cla-lps)", "P-value: (6h-cla-lps) / (6h-lps)", "P-value: (ctrl) / (6h-lps)", "P-value: (cla) / (ctrl)", "Adj. P-value: (16h-lps-cla) / (16h-lps)", "Adj. P-value: (6h-lps) / (16h-lps)", "Adj. P-value: (6h-cla-lps) / (16h-lps-cla)", "Adj. P-value: (cla) / (6h-cla-lps)", "Adj. P-value: (6h-cla-lps) / (6h-lps)", "Adj. P-value: (ctrl) / (6h-lps)", "Adj. P-value: (cla) / (ctrl)", "Peak Rating (Max.)", "Peak Rating: Plasma-27.raw (F27)", "Peak Rating: Plasma-28.raw (F28)", "Peak Rating: Plasma-29.raw (F29)", "Peak Rating: Plasma-30.raw (F30)", "Peak Rating: Plasma-31.raw (F31)", "Peak Rating: Plasma-32.raw (F32)", "Peak Rating: Plasma-33.raw (F33)", "Peak Rating: Plasma-34.raw (F34)", "Peak Rating: Plasma-35.raw (F35)", "Peak Rating: Plasma-36.raw (F36)", "Peak Rating: Plasma-21.raw (F21)", "Peak Rating: Plasma-22.raw (F22)", "Peak Rating: Plasma-23.raw (F23)", "Peak Rating: Plasma-24.raw (F24)", "Peak Rating: Plasma-25.raw (F25)", "Peak Rating: Plasma-26.raw (F26)", "Peak Rating: Plasma-14.raw (F14)", "Peak Rating: Plasma-15.raw (F15)", "Peak Rating: Plasma-16.raw (F16)", "Peak Rating: Plasma-17.raw (F17)", "Peak Rating: Plasma-18.raw (F18)", "Peak Rating: Plasma-19.raw (F19)", "Peak Rating: Plasma-20.raw (F20)", "Peak Rating: Plasma-8.raw (F8)", "Peak Rating: Plasma-9.raw (F9)", "Peak Rating: Plasma-10.raw (F10)", "Peak Rating: Plasma-11.raw (F11)", "Peak Rating: Plasma-12.raw (F12)", "Peak Rating: Plasma-1.raw (F1)", "Peak Rating: Plasma-2.raw (F2)", "Peak Rating: Plasma-3.raw (F3)", "Peak Rating: Plasma-4.raw (F4)", "Peak Rating: Plasma-5.raw (F5)", "Peak Rating: Plasma-6.raw (F6)", "Peak Rating: Plasma-7.raw (F7)"
"57", "", "False", "", "C38 H77 N2 O3 P", "Full match", " No results", " No results", " No results", " No results", "2.15", "640.56856", "639.56128", "12.411", "10024144.2953866", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3492222.81960815", " 3734903.92818914", " 7634057.80704587", " 7133445.06824955", " 2710353.91397947", " 5047915.48287685", "16.6874950426684", " 48.2062216601052", " 13.8612601800722", " 30.1841557377261", " 23.9795914830677", " 51.6243462039703", "1.069", " 2.043", " 2.044", " 0.355", " 1.070", " 0.708", " 0.537", "0.10", " 1.03", " 1.03", " -1.49", " 0.10", " -0.50", " -0.90", "0.99999292111224", " 0.0632537292330626", " 0.0612237160756698", " 0.00314970384452362", " 0.999950408944193", " 0.349057557149343", " 0.210651804994445", "1", " 0.598891691674742", " 1", " 0.0929162634134468", " 1", " 1", " 1", "7.9", "6.7", " 6.4", " ", " 6.0", " 7.1", " 3.9", " 2.2", " 4.5", " 4.5", " 5.5", " 7.9", " 6.7", " 7.1", " ", " 3.3", " 6.7", " 5.4", " 4.6", " 4.8", " 4.8", " 3.3", " 4.4", " 4.4", " 7.4", " 4.3", " 5.6", " 5.5", " 5.3", " 5.2", " ", " 4.2", " 4.3", " 2.6", " 3.9", " 1.7"
"95", "", "False", "Stoloniferone A", "C28 H42 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "2.62", "426.31451", "425.30724", "13.046", "9843817.79225219", "12", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "2690220.76537121", " 2419964.30231995", " 861649.28069101", " 2150985.35016404", " 1733640.59311119", " 1900642.33515726", "52.5316185186836", " 104.087362939084", " 62.2519064214381", " 37.1827099623136", " 50.4073734787866", " 22.5921314070363", "0.900", " 0.800", " 0.356", " 2.012", " 0.401", " 0.884", " 0.912", "-0.15", " -0.32", " -1.49", " 1.01", " -1.32", " -0.18", " -0.13", "1", " 0.993321444549361", " 0.0814868419959937", " 0.503376370252066", " 0.215690027603033", " 0.999934467074182", " 0.998592757977284", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.4", "4.8", " 1.8", " ", " 5.0", " 6.4", " 4.5", " 5.1", " ", " 2.5", " 3.5", " ", " 3.0", " ", " 4.6", " 3.6", " 5.2", " 5.7", " 2.3", " 5.4", " 5.9", " ", " ", " ", " ", " 2.1", " 2.7", " 3.7", " 2.7", " 4.9", " 5.6", " ", " 6.0", " 6.4", " ", " "
"84", "", "False", "11-deoxy-11-methylene-15-keto-PGD2", "C21 H32 O4", "No results", " No results", " No results", " Partial match", " Full match", "-4.21", "348.22859", "347.22132", "11.093", "9831684.30482973", "21", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "5065234.47091562", " 4349192.52067241", " 6687429.0569908", " 6061052.12308857", " 3998341.57291927", " 6936885.01799291", "53.8600782973708", " 53.2237605788853", " 31.986611230256", " 37.5856599457186", " 30.7427503064626", " 43.4178044510528", "0.859", " 1.197", " 1.538", " 0.598", " 1.103", " 1.145", " 0.576", "-0.22", " 0.26", " 0.62", " -0.74", " 0.14", " 0.19", " -0.79", "0.999998749267198", " 0.656822444279413", " 0.778558472229775", " 0.897166775320787", " 0.99940931835932", " 0.993316841768708", " 0.93272869008219", "1", " 1", " 1", " 1", " 1", " 1", " 1", "7.2", "4.3", " 3.6", " 5.9", " 3.3", " ", " 5.2", " ", " 6.0", " 3.2", " 6.5", " ", " 4.1", " 5.6", " 4.1", " 6.5", " 5.7", " ", " 5.7", " ", " 4.1", " 7.2", " 3.7", " 2.9", " 3.8", " 3.8", " 5.4", " 3.7", " 5.0", " 3.9", " 5.1", " 4.5", " 5.8", " 3.9", " 3.6", " 4.7"
"227", "", "False", "Hexacosanedioic acid", "C26 H50 O4", "Not the top hit", " No results", " No results", " Full match", " Full match", "3.18", "426.37227", "425.36499", "15.618", "9541984.57958614", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "6450662.09717976", " 6247335.87305602", " 6531538.2043483", " 5977106.78763549", " 6235195.48952863", " 5966815.28003343", "13.6851447008749", " 9.0492248600421", " 19.8158998360266", " 9.12083322296031", " 11.9784602502153", " 17.0845540716483", "0.968", " 0.927", " 1.045", " 0.955", " 1.093", " 0.998", " 1.045", "-0.05", " -0.11", " 0.06", " -0.07", " 0.13", " 0.00", " 0.06", "0.999562704685238", " 0.994532971528158", " 0.970836441332739", " 0.789256625109911", " 0.514243285850638", " 0.960830707460525", " 0.998072131576511", "1", " 1", " 1", " 1", " 1", " 1", " 1", "8.0", "7.5", " 5.2", " 6.5", " 7.1", " 7.1", " 6.8", " 6.5", " 6.1", " 7.6", " 8.0", " 4.7", " 6.6", " 5.5", " 7.0", " 7.3", " 3.9", " 7.2", " 6.8", " 6.8", " 6.5", " 7.6", " 7.2", " 6.1", " 6.7", " 6.3", " 7.1", " 6.7", " 6.7", " 5.8", " 6.0", " 6.6", " 6.2", " 6.6", " 6.6", " 5.5"
"111", "", "False", "9-deoxy-9-methylene-PGE2", "C21 H34 O4", "Full match", " No results", " No results", " Not the top hit", " Full match", "-4.20", "350.24424", "349.23696", "12.412", "9473666.95201044", "15", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "3908029.86954186", " 4735225.42988524", " 6912376.80117801", " 6408742.03577445", " 3570345.65506911", " 4336855.17516058", "16.1802572324308", " 24.2686099668648", " 35.3968923455392", " 30.3506827736837", " 57.6801238634167", " 44.5793626922435", "1.212", " 1.640", " 1.460", " 0.517", " 1.079", " 0.677", " 0.823", "0.28", " 0.71", " 0.55", " -0.95", " 0.11", " -0.56", " -0.28", "0.988924233972218", " 0.646202000345252", " 0.84848321979079", " 0.132511246760585", " 0.999915731747271", " 0.846823666405781", " 0.705243831701237", "1", " 1", " 1", " 1", " 1", " 1", " 1", "7.5", "6.0", " 7.5", " ", " 7.1", " 4.8", " 5.1", " 3.6", " 5.5", " 6.5", " 5.9", " 6.9", " 4.4", " 4.6", " 3.7", " 7.1", " 3.3", " 6.0", " 3.8", " ", " 4.4", " 5.2", " 4.2", " 4.1", " 5.2", " ", " 5.5", " 3.6", " 3.0", " 3.7", " 3.3", " 4.5", " 4.6", " 3.9", " 3.9", " 4.3"
"79", "", "False", "2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile", "C8 H8 N4 O2 S", "Full match", " Full match", " No results", " No results", " No results", "3.97", "224.03768", "223.03041", "14.896", "9468725.89917058", "0", "1", "0", "95.0", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3086545.4458947", " 4499505.00131821", " 2107284.06336116", " 2865098.4312364", " 2765924.68684753", " 3045503.91921667", "64.0363059864104", " 69.9150063219413", " 45.6410013804416", " 44.4805497004868", " 45.3955185823077", " 47.4982805548578", "1.458", " 0.928", " 0.468", " 1.313", " 0.736", " 1.063", " 0.908", "0.54", " -0.11", " -1.09", " 0.39", " -0.44", " 0.09", " -0.14", "0.646228232149261", " 0.957349512698092", " 0.297075975973164", " 0.999998557890544", " 0.626740817089454", " 0.999597932873911", " 0.874825650076831", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.2", "5.6", " 5.6", " 5.8", " 5.8", " 4.4", " ", " 6.0", " ", " 5.4", " 5.5", " 2.5", " 4.2", " 5.6", " 5.6", " 5.2", " 4.4", " 5.6", " 6.2", " ", " 5.6", " 4.5", " 5.2", " 5.8", " 3.6", " 5.2", " 5.6", " 5.2", " 5.2", " 4.6", " ", " 5.8", " 6.0", " 6.0", " 6.0", " 5.2"
"98", "", "False", "", "C36 H73 N2 O P", "Full match", " No results", " No results", " No results", " No results", "0.42", "580.54629", "579.53902", "15.966", "9163448.29100785", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "5743368.82360701", " 7500605.81972203", " 6781882.88221646", " 6435071.00061249", " 6946516.46822277", " 6466108.36209108", "12.2115672459883", " 15.0450726417093", " 12.6799701118627", " 5.65026950174063", " 5.12740961654722", " 10.4784232754996", "1.306", " 1.120", " 0.904", " 1.024", " 1.054", " 1.005", " 1.074", "0.39", " 0.16", " -0.15", " 0.03", " 0.08", " 0.01", " 0.10", "0.00732863271941664", " 0.503179575248195", " 0.653981588230832", " 0.999999989536136", " 0.954119232483616", " 0.999994012145007", " 0.976416849386531", "1", " 1", " 1", " 1", " 1", " 1", " 1", "9.1", "6.7", " 8.6", " 5.4", " 6.7", " 8.2", " 7.7", " 6.6", " 7.0", " 7.7", " 7.0", " 7.5", " 7.1", " 8.6", " 7.5", " 7.1", " 7.5", " 9.1", " 9.1", " 7.6", " 7.6", " 9.1", " 7.6", " 8.0", " 6.5", " 8.4", " 8.4", " 8.4", " 9.1", " 7.5", " 7.5", " 6.7", " 7.1", " 6.7", " 7.1", " 6.3"
"73", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "220.85424", "219.84753", "1.585", "9004484.28028566", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "5078941.34462332", " 2815613.67256974", " 2429871.94082037", " 2707105.12156376", " 1971257.60946389", " 7187411.28059592", "25.3422245800121", " ", " ", " 17.3260395757608", " 15.0068335123393", " 35.7531965218237", "0.554", " 0.533", " 0.863", " 0.811", " 0.898", " 2.655", " 0.274", "-0.85", " -0.91", " -0.21", " -0.30", " -0.16", " 1.41", " -1.87", "", " 0.309816018591406", " ", " ", " ", " 0.101818092874162", " 0.0406987925159952", "", " 1", " ", " ", " ", " 1", " 1", "6.5", "5.9", " ", " ", " 3.4", " ", " ", " ", " 3.3", " ", " ", " ", " ", " 5.2", " ", " ", " ", " 6.4", " ", " ", " ", " ", " 6.4", " ", " ", " ", " 6.5", " ", " 6.5", " ", " ", " ", " ", " ", " 6.0", " 4.1"
"721", "", "False", "NP-014839", "C19 H22 O3", "No match", " Invalid mass", " No results", " No results", " No results", "14.27", "298.16115", "297.15387", "7.567", "8991537.09874492", "0", "3", "0", "83.0", "9.2", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "6523276.69786127", " 7040039.02947586", " 7255909.25827116", " 6778918.64533775", " 7220228.80294625", " 5979729.73005451", "53.5106434400146", " 11.8740429230264", " 9.78465381129588", " 11.4587090047738", " 51.7588148457343", " 42.4622633970275", "1.079", " 1.039", " 1.031", " 0.995", " 1.070", " 0.882", " 1.207", "0.11", " 0.06", " 0.04", " -0.01", " 0.10", " -0.18", " 0.27", "0.999644419456961", " 0.999963932988803", " 0.999999995389274", " 0.811653979193754", " 0.999967453509113", " 0.992419034680737", " 0.99423704491479", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.8", "3.2", " ", " ", " ", " 2.2", " ", " ", " ", " 5.2", " 6.0", " ", " ", " 4.9", " 6.5", " 6.8", " 5.7", " 5.6", " 5.2", " 5.2", " 6.3", " 5.2", " 6.3", " ", " 3.6", " 2.6", " 1.7", " 3.2", " 3.2", " ", " 4.3", " ", " 1.1", " ", " 1.4", " 3.9"
"196", "", "False", "Axillarenic acid", "C24 H46 O4", "Not the top hit", " No results", " No results", " Not the top hit", " Full match", "3.92", "398.34117", "397.33390", "14.522", "8891926.82243612", "8", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "6200833.20333947", " 6195204.06753421", " 6371450.47081248", " 6469591.20417937", " 5833590.22337056", " 6429867.27421113", "5.76463474631415", " 10.5813600006583", " 18.2980699151653", " 7.01583261930325", " 20.1542326334538", " 5.88043395339642", "0.999", " 1.043", " 1.028", " 0.916", " 0.985", " 0.994", " 0.907", "0.00", " 0.06", " 0.04", " -0.13", " -0.02", " -0.01", " -0.14", "0.998728099185223", " 0.999714590295388", " 0.807153273033478", " 0.418611457039091", " 0.988499391199628", " 0.999998570790883", " 0.684909325943704", "1", " 1", " 1", " 1", " 1", " 1", " 1", "8.4", "7.6", " 6.5", " 7.2", " 6.8", " 7.6", " 7.9", " 7.9", " 5.2", " 7.5", " 6.7", " 6.2", " 7.0", " 6.2", " 4.3", " 5.8", " 6.6", " 6.1", " 6.8", " 6.8", " 6.8", " 6.8", " 8.4", " 7.2", " 6.5", " 5.7", " 4.9", " 5.9", " 4.9", " 6.5", " 7.6", " 7.6", " 6.5", " 6.1", " 7.2", " 8.0"
"113", "", "False", "Erucic acid", "C22 H42 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "3.01", "338.31950", "337.31222", "15.102", "8850950.84374635", "18", "1", "0", "95.6", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1914747.03786207", " 2789679.22680105", " 5250929.50329517", " 5228595.57588312", " 2856572.49524287", " 4705252.45060333", "51.9879099684788", " 24.7431721767388", " 12.4903751444854", " 29.1096568038234", " 14.5846950647596", " 39.8418929608776", "1.457", " 2.731", " 1.882", " 0.544", " 1.004", " 0.900", " 0.607", "0.54", " 1.45", " 0.91", " -0.88", " 0.01", " -0.15", " -0.72", "0.718833980201617", " 0.000248614717810458", " 0.0314117534028708", " 0.0524096783119223", " 0.999892095088225", " 0.999965677666581", " 0.0366913412305264", "1", " 0.0079023963875467", " 0.80377133707346", " 0.597452087159126", " 1", " 1", " 1", "8.6", "5.2", " 3.9", " 3.9", " 4.6", " 4.6", " 6.0", " 5.9", " 3.7", " 6.6", " 5.9", " 8.6", " 8.2", " 7.2", " 8.2", " 7.6", " 8.2", " 6.8", " 7.2", " 5.9", " 7.2", " 6.2", " 6.2", " 7.6", " 6.9", " 6.9", " 5.9", " 6.1", " 7.6", " 6.5", " 6.9", " 5.7", " 7.1", " 5.7", " 6.3", " 7.1"
"355", "", "False", "", "C41 H83 N2 P", "Full match", " No results", " No results", " No results", " No results", "3.31", "634.63149", "633.62421", "17.476", "8849266.97310788", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "5871596.20213834", " 4504410.49695763", " 5305220.75294328", " 3607798.54595287", " 4033494.88106245", " 3299284.40610675", "39.6796449257673", " 36.8607121797505", " 46.0612446888087", " 30.1944855109767", " 24.9584302256355", " 46.6165251929825", "0.767", " 0.614", " 1.178", " 0.760", " 1.470", " 0.914", " 1.223", "-0.38", " -0.70", " 0.24", " -0.40", " 0.56", " -0.13", " 0.29", "0.999999990741589", " 0.984280510986221", " 0.999671585954137", " 0.999242631964236", " 0.892273542048746", " 0.972836203305429", " 0.762251202798575", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.9", "2.9", " 4.1", " 3.2", " 4.1", " 4.2", " 4.6", " 4.1", " 3.7", " 2.7", " 2.7", " 3.9", " 3.6", " 4.5", " 1.8", " 3.6", " 4.6", " 4.1", " 5.0", " 2.7", " 2.9", " 2.7", " 2.7", " 4.6", " 4.0", " 3.4", " 3.4", " 5.1", " 5.9", " 4.1", " 2.2", " 3.2", " 3.6", " 0.7", " 3.3", " 1.4"
"90","","False","6Z,9Z,12Z,15Z,18Z-tetracosapentaenoic acid","C24 H38 O2","Full match"," No results"," No results"," Not the top hit"," Full match","3.61","358.28847","357.28120","12.700","8763286.01072533","16","0","0","","","","No matches found"," No matches found"," No matches found"," No matches found"," No matches found","","Multiple matches found","PreferredDDA","CO2","[M-H]-1",""," 918853.770946667"," 4596152.34055185"," 3760247.90773611"," 1217761.22694596"," 2539082.66311529",""," 23.9520340500872"," "," 50.3378093266407"," 40.0973565525743"," 60.0672998825347","Infinity"," Infinity"," 5.002"," 0.265"," 1.222"," 0.675"," 0.480","Infinity"," Infinity"," 2.32"," -1.92"," 0.29"," -0.57"," -1.06",""," "," "," "," "," 0.376883643949241"," 0.114940461804267",""," "," "," "," "," 1"," 1","5.8",""," "," "," "," "," "," "," "," 4.6"," 5.8"," "," "," "," 3.3"," "," "," 4.1"," 5.2"," 5.2"," 5.8"," 3.9"," "," "," 2.7"," "," 4.4"," 3.1"," 3.9"," 5.2"," 2.0"," 2.1"," 4.8"," 4.8"," 5.8"," 4.5"
"278", "", "False", "FAHFA 18:0/10:0", "C28 H54 O4", "Not the top hit", " No results", " Full match", " No results", " No results", "1.71", "454.40299", "453.39571", "12.488", "8760553.70527629", "0", "0", "1", "", "", "13.9", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "6924918.59229457", " 5760550.89038853", " 6105459.16534572", " 7129134.71521751", " 4293047.7191046", " 6421112.9169745", "66.2880123007991", " 50.7128673067845", " 13.8404133203895", " 18.4899177633087", " 51.8224995941997", " 29.4494540244129", "0.832", " 1.029", " 1.060", " 0.703", " 0.856", " 0.901", " 0.669", "-0.27", " 0.04", " 0.08", " -0.51", " -0.22", " -0.15", " -0.58", "0.978955953588841", " 0.713961204672465", " 0.985834735619858", " 0.74009393851525", " 0.999999955801052", " 0.999481240801871", " 0.841579401429387", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.6", "2.4", " ", " 1.7", " ", " 3.2", " 1.8", " 3.2", " 3.2", " 3.0", " ", " 5.6", " 4.8", " 3.7", " 4.4", " ", " 5.6", " 4.3", " 4.7", " 3.7", " 3.2", " 5.1", " 4.3", " ", " 2.3", " 2.2", " 2.0", " 2.2", " 1.7", " 3.2", " 3.1", " 4.2", " 3.2", " 3.8", " 3.1", " "
"387", "", "False", "29-Oxotriacontanoic acid", "C30 H58 O3", "Full match", " No results", " No results", " Full match", " Full match", "2.70", "466.43986", "465.43258", "13.959", "8684917.55293921", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "6225866.36966672", " 6326513.60562397", " ", " 6979724.86877889", " 8317528.18867788", " 6448568.08026433", "", " 27.0311243572506", " ", " 23.7458279980478", " 2.99994654885766", " 23.5548771446287", "1.016", " 1.121", " 0.000", " Infinity", " 0.000", " 0.924", " 1.290", "0.02", " 0.16", " -Infinity", " Infinity", " -Infinity", " -0.11", " 0.37", "", " ", " ", " ", " ", " 0.988643956744809", " 0.629274987449586", "", " ", " ", " ", " ", " 1", " 1", "6.6", "", " ", " ", " 3.6", " ", " 2.1", " ", " 3.1", " 4.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.8", " 3.1", " ", " ", " 6.6", " 6.2", " ", " ", " ", " ", " 4.2", " 4.9", " 2.8", " 4.2", " 3.8"
"93", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "942.22478", "941.21750", "15.558", "8624437.8023319", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2513438.78306332", " 3165504.56258114", " 1837577.62829555", " 2373885.70576939", " 2123460.1911774", " 2251370.93647054", "72.4972188696113", " 85.2682063327544", " 53.1988381925105", " 57.5290379385767", " 68.3643268035303", " 54.4928260392077", "1.259", " 0.944", " 0.581", " 1.156", " 0.774", " 0.948", " 0.943", "0.33", " -0.08", " -0.78", " 0.21", " -0.37", " -0.08", " -0.08", "0.992807480564754", " 0.999843500513287", " 0.854473684771363", " 0.999962009997462", " 0.947307692261078", " 0.999944441484914", " 0.959218653828844", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.0", "3.7", " 5.6", " 4.7", " 5.2", " 3.8", " 3.4", " 6.0", " 5.6", " 4.2", " 5.1", " 4.0", " 5.2", " 4.5", " 5.6", " 4.1", " 4.2", " 5.6", " 5.6", " 3.3", " 5.2", " 5.6", " 6.0", " 5.4", " 3.6", " 4.6", " 4.5", " 3.3", " 4.2", " 5.2", " 5.0", " 5.8", " 5.8", " 5.6", " 6.0", " 5.8"
"600","","False","2,3-Dinor prostaglandin E1","C18 H30 O5","No match"," Invalid mass"," No results"," No results"," No results","-55198.77","308.20297","307.19569","9.849","8599339.35864749","0","2","0","75.4","8.8","","No matches found"," No matches found"," No matches found"," No matches found"," No matches found","","No matches found","PreferredDDA","","[M-H]-1","6877306.75944465"," 6781537.89038323"," "," 7808822.22544131"," 7385355.97619588"," 6595029.28129169","9.0414621353154"," 3.16159930295791"," "," 30.5125336448213"," 24.427156654915"," 28.9792990259478","0.986"," 1.135"," 0.000"," Infinity"," 0.000"," 0.845"," 1.120","-0.02"," 0.18"," -Infinity"," Infinity"," -Infinity"," -0.24"," 0.16","0.999890873135557"," 0.999997943285064"," "," "," "," 0.999997307003281"," 0.998942049929158","1"," 1"," "," "," "," 1"," 1","5.8","4.6"," 4.2"," "," 3.8"," 4.2"," 5.5"," 4.7"," 4.3"," "," 5.8"," "," "," "," "," "," "," "," 2.2"," 2.6"," "," 2.6"," 2.3"," "," 3.4"," 1.7"," "," 3.1"," 3.1"," "," "," "," "," "," 4.9"," 3.1"
"167", "", "False", "13(S)-HOTrE", "C18 H30 O3", "Full match", " Full match", " No results", " Not the top hit", " Not the top hit", "3.25", "294.22045", "293.21317", "6.650", "8541677.49311807", "66", "3", "0", "92.9", "9.6", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "4645907.02463355", " 2131778.45864805", " ", " 534402.164526392", " 636414.764871786", " ", "118.587208121281", " 58.599683418747", " ", " ", " ", " ", "0.459", " 0.115", " 0.000", " Infinity", " 0.000", " 0.000", " Infinity", "-1.12", " -3.12", " -Infinity", " Infinity", " -Infinity", " -Infinity", " Infinity", "0.979525996042636", " ", " ", " ", " ", " ", " ", "1", " ", " ", " ", " ", " ", " ", "5.2", "", " ", " ", " 5.1", " 3.3", " ", " 2.1", " 5.2", " ", " 4.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.7", " ", " ", " ", " ", " ", " 2.3", " ", " ", " ", " ", " ", " ", " "
