"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-F-9.raw (F9)", "Peak Rating: Kidney-F-10.raw (F10)", "Peak Rating: Kidney-F-11.raw (F11)", "Peak Rating: Kidney-F-12.raw (F12)", "Peak Rating: Kidney-F-13.raw (F13)", "Peak Rating: Kidney-F-14.raw (F14)", "Peak Rating: Kidney-F-15.raw (F15)", "Peak Rating: Kidney-F-16.raw (F16)", "Peak Rating: Kidney-F-25.raw (F25)", "Peak Rating: Kidney-F-26.raw (F26)", "Peak Rating: Kidney-F-27.raw (F27)", "Peak Rating: Kidney-F-28.raw (F28)", "Peak Rating: Kidney-F-29.raw (F29)", "Peak Rating: Kidney-F-30.raw (F30)", "Peak Rating: Kidney-F-31.raw (F31)", "Peak Rating: Kidney-F-32.raw (F32)", "Peak Rating: Kidney-F-1.raw (F1)", "Peak Rating: Kidney-F-2.raw (F2)", "Peak Rating: Kidney-F-3.raw (F3)", "Peak Rating: Kidney-F-4.raw (F4)", "Peak Rating: Kidney-F-5.raw (F5)", "Peak Rating: Kidney-F-6.raw (F6)", "Peak Rating: Kidney-F-7.raw (F7)", "Peak Rating: Kidney-F-8.raw (F8)", "Peak Rating: Kidney-F-17.raw (F17)", "Peak Rating: Kidney-F-18.raw (F18)", "Peak Rating: Kidney-F-19.raw (F19)", "Peak Rating: Kidney-F-20.raw (F20)", "Peak Rating: Kidney-F-21.raw (F21)", "Peak Rating: Kidney-F-22.raw (F22)", "Peak Rating: Kidney-F-23.raw (F23)", "Peak Rating: Kidney-F-24.raw (F24)", "Peak Rating: Kidney-F-33.raw (F33)", "Peak Rating: Kidney-F-34.raw (F34)", "Peak Rating: Kidney-F-35.raw (F35)", "Peak Rating: Kidney-F-36.raw (F36)", "Peak Rating: Kidney-F-37.raw (F37)", "Peak Rating: Kidney-F-38.raw (F38)", "Peak Rating: Kidney-F-39.raw (F39)", "Peak Rating: Kidney-F-40.raw (F40)"
"14", "", "False", "2E,4E,8E,10E-Dodecatetraenedioic acid", "C12 H14 O4", "Full match", " No results", " No results", " Partial match", " Full match", "-4.47", "222.08822", "221.08094", "3.587", "212250292.592386", "7", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "CO2", "[M-H]-1", "49929358.7521017", " 65745316.7083688", " 85715173.8292984", " 82843842.9440251", " 64570365.7041246", "47.8812673946949", " 63.0057799173182", " 54.6897168492782", " 86.6286066580144", " 69.0414830110741", "0.583", " 0.967", " 0.753", " 0.794", " 0.779", "-0.78", " -0.05", " -0.41", " -0.33", " -0.36", "0.919210638441164", " 0.903349440654741", " 0.981896157847348", " 0.882455989826972", " 0.997232399935353", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "7.0", "6.6", " 6.2", " 6.2", " 6.2", " 6.6", " 6.2", " 6.6", " 6.2", " 6.6", " 7.0", " 6.6", " 6.6", " 6.6", " 6.2", " 6.6", " 6.6", " 6.2", " 6.2", " 6.6", " 6.6", " 6.6", " 6.6", " 6.2", " 6.6", " 6.6", " 6.2", " 6.6", " 6.2", " 6.6", " 6.6", " 6.2", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " 6.2", " 6.2"
"11", "", "False", "Eicosapentaenoic acid", "C20 H30 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-2.43", "302.22385", "301.21657", "7.094", "206740851.427201", "59", "2", "0", "93.0", "79.5", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "33864799.9015403", " 79732814.5259463", " 30831313.7854945", " 116170631.912272", " 99831310.6505811", "30.1784444330701", " 61.7292092770515", " 32.3768553896166", " 35.1704436286189", " 32.6449984711178", "1.098", " 3.768", " 3.238", " 0.686", " 0.859", "0.14", " 1.91", " 1.70", " -0.54", " -0.22", "0.999999794578911", " 1.81119799480545E-06", " 2.27082297291625E-05", " 0.227151717984849", " 0.915983860465891", "0.999999999999803", " 6.17972290375413E-05", " 0.000460088480599554", " 0.99884402402499", " 0.999999999990951", "7.5", "6.7", " 6.7", " 7.5", " 6.3", " 7.1", " 6.7", " 7.5", " 7.5", " 7.0", " 7.0", " 7.0", " 6.6", " 7.0", " 6.2", " 7.0", " 7.0", " 6.7", " 6.7", " 7.1", " 7.1", " 7.5", " 7.5", " 7.5", " 7.1", " 7.5", " 7.5", " 7.5", " 7.5", " 7.5", " 7.1", " 6.7", " 6.3", " 7.5", " 6.7", " 7.5", " 7.5", " 7.1", " 7.1", " 7.5", " 7.1"
"15", "", "False", "(+/-)12(13)-DiHOME", "C18 H34 O4", "No match", " Invalid mass", " No results", " No match", " No match", "-57316.07", "296.23438", "295.22710", "5.743", "184666427.161879", "55", "9", "0", "95.9", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "23375960.5901218", " 14381346.3346298", " 24269761.6502536", " 44988903.3563095", " 27060444.4766856", "35.8006555932225", " 50.0607282211652", " 32.602472627487", " 103.656528482343", " 36.9550392542161", "0.963", " 1.854", " 1.115", " 0.320", " 0.601", "-0.05", " 0.89", " 0.16", " -1.65", " -0.73", "0.99999950870191", " 0.230945417569008", " 0.979060144682984", " 0.0135856641798586", " 0.555262574219731", "0.999999999999803", " 0.640811802573212", " 0.999999999995581", " 0.230503435584935", " 0.999999999990951", "7.5", "", " 7.1", " 7.1", " 7.5", " 6.7", " 7.5", " ", " 6.7", " ", " ", " 5.8", " 6.6", " 7.0", " 6.2", " 6.2", " 6.2", " 6.7", " 6.7", " 6.3", " 6.7", " 6.7", " 6.3", " 5.6", " 6.7", " 6.2", " 6.6", " 6.2", " 6.2", " 5.5", " ", " 5.8", " 6.6", " 6.7", " 7.1", " 7.5", " 7.1", " ", " 6.7", " 6.3", " 6.7"
"13", "", "False", "8Z,11Z,14Z-Eicosatrienoic acid", "C20 H34 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-2.22", "306.25520", "305.24792", "7.861", "183162081.589045", "38", "3", "0", "97.9", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "43172554.4495506", " 61589111.8586817", " 44171664.9609651", " 97009119.8855723", " 77309593.5167779", "32.8319618419176", " 54.2260760166997", " 19.8030487009129", " 38.3149459830998", " 27.7842813203636", "0.977", " 2.196", " 1.750", " 0.635", " 0.797", "-0.03", " 1.13", " 0.81", " -0.66", " -0.33", "0.969602936048232", " 0.00101659528590703", " 0.0303436236708071", " 0.110305869024667", " 0.71656123213289", "0.999999999999803", " 0.0114933786215397", " 0.14729300656871", " 0.825721344577095", " 0.999999999990951", "8.5", "6.0", " 6.7", " 7.1", " 7.1", " 7.5", " 7.1", " 6.7", " 6.0", " 5.1", " 6.2", " 5.8", " 5.5", " 6.6", " 6.6", " 7.0", " 5.8", " 8.5", " 7.7", " 8.1", " 8.1", " 8.1", " 7.7", " 7.7", " 7.7", " 7.5", " 6.0", " 7.5", " 6.7", " 6.7", " 7.5", " 6.0", " 5.2", " 6.5", " 5.7", " 7.2", " 6.8", " 6.8", " 6.5", " 7.6", " 7.2"
"16", "", "False", "5-methyl-2E-tridecenoic acid", "C14 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-4.35", "226.19229", "225.18502", "6.762", "149538720.707456", "45", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "7508462.7894872", " 41049359.2261427", " 9729216.77874307", " 71010839.2467541", " 47387292.454212", "55.0614977613744", " 82.0387778051075", " 40.6157211214645", " 34.3417710656777", " 51.4198098164036", "0.772", " 7.299", " 4.871", " 0.578", " 0.667", "-0.37", " 2.87", " 2.28", " -0.79", " -0.58", "0.999993977186783", " 9.71959074336226E-08", " 1.29979261587199E-06", " 0.282432554367768", " 0.903449642038182", "0.999999999999803", " 6.61502511825618E-06", " 4.32645256425961E-05", " 0.999999999986602", " 0.999999999990951", "7.0", "5.5", " 5.8", " 5.8", " 5.2", " 4.7", " 5.1", " 5.5", " 5.8", " 5.8", " 6.6", " 6.2", " 5.5", " 5.8", " 5.5", " 5.5", " 5.8", " 4.1", " 5.5", " 5.5", " 5.5", " 5.1", " 4.3", " 5.5", " 5.8", " 6.0", " 6.7", " 6.3", " 6.7", " 6.0", " 6.3", " 6.0", " 5.2", " 5.5", " 6.6", " 5.1", " 5.8", " 7.0", " 6.6", " 5.5", " 4.7"
"12", "", "False", "Docosapentaenoic acid", "C22 H34 O2", "Full match", " Full match", " No results", " Partial match", " Not the top hit", "-2.17", "330.25517", "329.24789", "7.647", "142061586.581194", "17", "2", "0", "92.3", "9.6", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "26586623.5446749", " 62319219.408782", " 22159678.5126759", " 68614596.7085963", " 57906023.9473265", "27.8789502479162", " 54.1484413966947", " 27.3084771427474", " 40.9892875230383", " 30.2138696795361", "1.200", " 3.096", " 2.613", " 0.908", " 0.844", "0.26", " 1.63", " 1.39", " -0.14", " -0.24", "0.931234124068002", " 6.36172271517577E-06", " 0.000114187943352828", " 0.929442681687541", " 0.870767407567542", "0.999999999999803", " 0.000178876673991413", " 0.00161247216977024", " 0.999999999986602", " 0.999999999990951", "7.6", "4.9", " 6.8", " 6.8", " 7.2", " 5.7", " 6.5", " 7.6", " 6.8", " 3.9", " 5.8", " 2.4", " 4.7", " 6.2", " 4.7", " 5.8", " 5.8", " 6.8", " 4.2", " 5.7", " 4.6", " 7.2", " 6.5", " 4.6", " 4.2", " 6.2", " 3.9", " 4.3", " 3.9", " 3.9", " 3.9", " 3.9", " 4.3", " 4.8", " 7.1", " 6.3", " 4.8", " 5.2", " 4.1", " 4.8", " 5.2"
"17", "", "False", "Adrenic acid", "C22 H36 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-2.18", "332.27081", "331.26353", "8.062", "104864956.344187", "14", "3", "0", "95.4", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "13552707.9570977", " 41861677.723488", " 11453399.4203101", " 45676342.1236343", " 43036622.3579255", "33.5451283798405", " 62.1435112697017", " 36.8592371149715", " 43.4968665356289", " 33.2118378862758", "1.183", " 3.988", " 3.758", " 0.916", " 0.942", "0.24", " 2.00", " 1.91", " -0.13", " -0.09", "0.939446610643382", " 7.46945458485193E-07", " 3.98768818243855E-06", " 0.931522818699529", " 0.97999150095926", "0.999999999999803", " 2.74646099350709E-05", " 0.000109309570177433", " 0.999999999986602", " 0.999999999990951", "7.5", "7.5", " 6.0", " 4.4", " 4.4", " 6.7", " 6.7", " 5.6", " 5.2", " 6.6", " 5.1", " 7.0", " 5.5", " 5.5", " 3.9", " 6.6", " 5.1", " 3.8", " 6.7", " 7.1", " 7.5", " 7.5", " 7.1", " 5.6", " 6.7", " 6.6", " 5.1", " 6.6", " 3.9", " 5.5", " 6.6", " 6.6", " 7.0", " 5.2", " 7.5", " 7.1", " 7.1", " 5.6", " 6.0", " 6.0", " 4.4"
"18", "", "False", "5-methyl-2E-tridecenoic acid", "C14 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-4.32", "226.19230", "225.18503", "6.644", "87446537.9843434", "45", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "5057265.99311877", " 13060022.0357604", " 11354177.5314367", " 44462730.5329056", " 34530586.0113469", "54.0565273210611", " 75.7441028415333", " 39.4390426664232", " 36.4309796749607", " 46.9305063092764", "0.445", " 3.916", " 3.041", " 0.294", " 0.777", "-1.17", " 1.97", " 1.60", " -1.77", " -0.36", "0.130407494798828", " 2.96693092689537E-05", " 0.000603816049125738", " 0.00035843877409647", " 0.84775859826594", "0.999999999999803", " 0.000644633174116358", " 0.00721482766391267", " 0.0293283164852358", " 0.999999999990951", "6.0", "5.2", " 5.2", " 5.5", " 5.2", " 5.2", " 5.5", " 5.2", " 5.5", " 5.5", " 5.5", " 5.5", " 5.5", " 3.2", " 5.5", " 5.2", " 5.5", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 5.6", " 6.0", " 5.5", " 5.5", " 5.5", " 5.5", " 5.5", " 5.5", " 5.5", " 5.1"
"19", "", "False", "7,11-Dimethyl-3-methylene-1,6E,10-dodecatriene", "C15 H24", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.90", "204.18700", "249.18521", "6.626", "78150226.2727003", "140", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M+FA-H]-1", "", " 41003424.8996261", " ", " 66210503.9921879", " ", "", " 46.1342028040517", " ", " 25.5024749276356", " ", "", " Infinity", " ", " 0.619", " 0.000", "", " Infinity", " ", " -0.69", " -Infinity", "", " ", " ", " 0.261907284335732", " ", "", " ", " ", " 0.999999999986602", " ", "6.8", "", " ", " ", " ", " ", " ", " ", " ", " 5.5", " 5.8", " 5.8", " 5.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.8", " ", " ", " ", " ", " ", " 6.5", " ", " ", " ", " ", " ", " ", " ", " "
"20", "", "False", "4,7,10-hexadecatrienoic acid", "C16 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.15", "250.19249", "249.18522", "6.637", "72396010.1991994", "21", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "5898931.77566437", " 10439716.9887189", " 5459730.94128143", " 40876802.7336923", " 28912426.5369646", "47.5650409787783", " 58.503442435379", " 29.8209723142628", " 39.3969616071682", " 54.6762305486116", "1.080", " 7.487", " 5.296", " 0.255", " 0.707", "0.11", " 2.90", " 2.40", " -1.97", " -0.50", "0.964483805438632", " 4.01298094310221E-07", " 6.2114738241803E-08", " 0.00082233099179585", " 0.99436342201792", "0.999999999999803", " 1.59850407566905E-05", " 2.89454680206802E-06", " 0.034880539568674", " 0.999999999990951", "7.6", "5.6", " 7.0", " 6.6", " 5.2", " 6.6", " 6.2", " 5.2", " 5.8", " 5.5", " ", " 5.8", " 5.2", " 5.5", " 5.5", " 5.6", " 5.5", " 4.9", " 7.6", " 7.4", " 7.6", " 6.2", " 6.6", " 6.8", " 7.2", " 7.1", " ", " 6.0", " 6.3", " 6.3", " 6.0", " 6.3", " 6.0", " 5.8", " 6.2", " 5.5", " 6.2", " 5.8", " 6.6", " 4.7", " 5.8"
"59", "", "False", "(15Z)-9,12,13-Trihydroxy-15-octadecenoic acid", "C18 H34 O5", "Full match", " Full match", " No results", " Partial match", " Partial match", "-2.05", "330.23995", "329.23266", "3.700", "61270888.8117342", "28", "1", "0", "81.4", "9.1", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "13492317.431808", " 7789348.93602051", " 10052683.4906376", " 17632069.7681215", " 5897292.05592062", "35.6434665745984", " 75.4258642647375", " 79.0568255951545", " 79.1010425050182", " 93.799819417284", "1.342", " 1.754", " 0.587", " 0.442", " 0.334", "0.42", " 0.81", " -0.77", " -1.18", " -1.58", "0.987532215052095", " 0.614438008938788", " 0.881005265705811", " 0.22298206101987", " 0.16560170474964", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.99884402402499", " 0.999999999990951", "6.0", "4.1", " ", " 2.6", " 4.8", " 2.6", " 3.3", " 6.0", " 2.6", " 4.7", " 3.6", " 3.6", " 4.3", " 1.7", " 1.1", " 1.1", " 0.5", " 1.4", " 4.3", " 3.2", " 2.4", " 1.8", " 2.8", " 3.6", " 4.7", " 3.9", " 3.9", " 5.1", " 4.7", " 3.9", " 2.4", " 2.2", " 4.3", " 2.0", " 2.0", " 2.6", " 3.0", " 2.4", " 2.6", " ", " 3.2"
"24", "", "False", "Cholic acid", "C24 H40 O5", "Not the top hit", " Full match", " Full match", " Full match", " Full match", "-2.42", "408.28659", "407.27932", "3.944", "60936097.6173862", "80", "4", "1", "99.6", "10.0", "5.4", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "597055.499285874", " 369560.808420952", " 618264.613853126", " 305567.050011308", " 640881.430906954", "36.3555968445036", " ", " 231.786241863564", " 2.05313780401085", " 74.5852638643161", "0.966", " 0.494", " 1.037", " 1.209", " 2.097", "-0.05", " -1.02", " 0.05", " 0.27", " 1.07", "0.890703782175771", " 0.652873231702007", " 0.998589155153385", " ", " 0.748208574632206", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " ", " 0.999999999990951", "7.2", "", " 5.1", " 3.8", " 4.7", " 2.8", " 5.3", " ", " ", " ", " ", " 2.3", " ", " ", " ", " ", " ", " ", " 6.2", " ", " 3.3", " 3.4", " 2.7", " 4.2", " 1.5", " ", " ", " ", " ", " ", " ", " 4.9", " 7.2", " 4.8", " 3.0", " 5.2", " 4.5", " 5.8", " 3.0", " 4.5", " "
"21", "", "False", "Docosapentaenoic acid", "C22 H34 O2", "Full match", " Full match", " No results", " Partial match", " Not the top hit", "-2.10", "330.25519", "329.24791", "7.824", "57438807.7483388", "17", "2", "0", "94.1", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "15063695.2179919", " 20983466.4721229", " 9625225.31292658", " 26729687.2903768", " 21301644.7486025", "31.2715370404547", " 62.094793460706", " 53.4490534082068", " 41.0379331491292", " 42.1743077910357", "1.565", " 2.777", " 2.213", " 0.785", " 0.797", "0.65", " 1.47", " 1.15", " -0.35", " -0.33", "0.784104796062709", " 0.00387518551812915", " 0.039905668389509", " 0.97755154297783", " 0.846905316416933", "0.999999999999803", " 0.034302568104921", " 0.177105156852488", " 0.999999999986602", " 0.999999999990951", "7.1", "7.1", " 6.0", " 6.0", " 6.7", " 6.7", " 7.1", " 6.7", " 7.1", " 5.8", " 6.2", " ", " 5.8", " 5.8", " 6.2", " 3.9", " 6.2", " 6.2", " 6.6", " 6.2", " 6.6", " 6.2", " 6.2", " 5.8", " 5.8", " 5.8", " 5.5", " 4.7", " 5.8", " 6.6", " 5.1", " ", " 3.2", " 6.2", " 5.5", " 6.2", " 6.2", " 6.6", " 4.3", " 6.2", " 6.2"
"25", "", "False", "3-dehydroecdysone", "C27 H42 O6", "Full match", " No results", " No results", " Not the top hit", " Full match", "-1.88", "462.29727", "461.28999", "6.887", "55289474.9067404", "8", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "4054271.87450282", " 24792440.0218169", " 4864991.28868558", " 30795003.0043701", " 32395971.0339719", "46.071581108667", " 49.894857940904", " 42.5448333004528", " 32.8145071981155", " 28.082644767255", "0.833", " 6.330", " 6.659", " 0.805", " 1.052", "-0.26", " 2.66", " 2.74", " -0.31", " 0.07", "0.942454515560635", " 1.58341550982044E-09", " 7.35029814791233E-10", " 0.90991460685185", " 0.998579276011231", "0.999999999999803", " 3.74130324572638E-07", " 6.85047787385429E-08", " 0.999999999986602", " 0.999999999990951", "8.0", "6.0", " 6.4", " 5.4", " 5.8", " 6.0", " 6.2", " 5.6", " 6.6", " 3.6", " 6.6", " 5.5", " 5.8", " 5.8", " 6.2", " 6.6", " 6.6", " 5.8", " 6.6", " 5.6", " 5.6", " 6.4", " 5.6", " 5.5", " 5.8", " 7.5", " 6.3", " 6.0", " 6.0", " 5.2", " 6.3", " 5.2", " 5.2", " 7.2", " 6.8", " 8.0", " 8.0", " 6.8", " 6.8", " 7.6", " 7.6"
"26", "", "False", "LPC 22:6", "C30 H50 N O7 P", "No match", " No results", " Invalid mass", " No results", " No results", "105793.27", "627.35245", "626.34517", "5.205", "53028225.4386689", "0", "0", "1", "", "", "58.2", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "11483861.8250191", " 8658990.65025194", " 23334867.5295241", " 15229205.9364829", " 13442609.1348923", "46.8660601721619", " 32.3937232312724", " 42.3367082592404", " 66.180468032034", " 34.5603525605333", "0.492", " 0.653", " 0.576", " 0.569", " 0.883", "-1.02", " -0.62", " -0.80", " -0.81", " -0.18", "0.00399919557525807", " 0.223677930077721", " 0.0312669192454291", " 0.0423395223927173", " 0.885006299783392", "0.139195077072666", " 0.628929709277357", " 0.150210148127525", " 0.501181788323096", " 0.999999999990951", "7.1", "6.2", " 5.5", " 6.2", " 6.2", " 5.5", " 6.2", " 6.6", " 5.8", " 6.3", " 6.7", " 6.3", " 6.3", " 6.3", " 6.3", " 6.0", " 6.3", " 5.1", " 6.6", " 6.2", " 6.2", " 6.2", " 6.2", " 6.2", " 6.2", " 5.1", " 6.2", " 5.8", " 5.1", " 6.2", " 6.2", " 6.2", " 5.8", " 6.7", " 6.7", " 6.7", " 7.1", " 7.1", " 6.3", " 6.0", " 6.7"
"23", "", "False", "3E,9Z,12Z,15Z-octadecatetraenoic acid", "C18 H28 O2", "Full match", " No results", " No results", " Partial match", " Full match", "-2.80", "276.20816", "275.20089", "6.752", "52498299.8385269", "73", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "2608681.65632099", " 8205677.8677475", " 4617513.71310541", " 19017934.3613921", " 15448335.105972", "40.470396095042", " 74.8100539543238", " 36.5225915684775", " 54.4455267221644", " 44.5470815048326", "0.565", " 4.119", " 3.346", " 0.431", " 0.812", "-0.82", " 2.04", " 1.74", " -1.21", " -0.30", "0.502681377098486", " 9.06922287235989E-06", " 5.94445401340682E-05", " 0.00297630314168573", " 0.970092447033632", "0.999999999999803", " 0.000216754426649401", " 0.000955212265602613", " 0.0749283555392994", " 0.999999999990951", "7.1", "5.0", " 6.4", " 6.4", " 5.0", " 4.8", " 5.4", " 4.2", " 5.2", " 5.8", " 6.6", " 6.2", " 5.8", " 5.5", " 5.2", " 6.1", " 6.0", " 5.5", " 5.7", " 6.1", " 5.7", " 6.3", " 6.1", " 6.0", " 7.1", " 6.2", " 6.2", " 6.2", " 6.2", " 6.2", " 6.6", " 5.8", " 5.8", " 5.8", " 6.6", " 6.2", " 6.2", " 6.6", " 6.6", " 6.2", " 5.8"
"112", "", "False", "", "C9 H7 N3 P2 S", "Full match", " No results", " No results", " No results", " No results", "4.28", "250.98467", "249.97739", "0.145", "47656981.0689197", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "42523724.329171", " 43184455.5441754", " 43458810.797191", " 41644884.9621165", " 41333787.9954187", "5.89163750547401", " 2.69511601744115", " 4.91351808892983", " 1.89567013067219", " 3.62882734489972", "0.978", " 0.958", " 0.951", " 1.037", " 0.993", "-0.03", " -0.06", " -0.07", " 0.05", " -0.01", "0.164703771537876", " 0.294372616731671", " 0.0526786077973168", " 0.902166281665796", " 0.914003662076233", "0.999999999999803", " 0.773132476910652", " 0.217240984367696", " 0.999999999986602", " 0.999999999990951", "4.7", "", " 4.2", " 4.2", " ", " 4.2", " 4.2", " 3.8", " 3.8", " ", " 4.3", " 4.7", " 3.9", " ", " 4.3", " 3.9", " ", " 3.9", " ", " 4.3", " 4.3", " 4.3", " 4.7", " ", " ", " 4.3", " 3.9", " ", " ", " 4.3", " ", " 4.7", " 4.3", " ", " ", " 3.9", " 4.3", " 4.7", " 4.3", " 4.7", " 4.3"
"27", "", "False", "4,7,10-hexadecatrienoic acid", "C16 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.09", "250.19251", "249.18523", "6.408", "45385091.6682802", "21", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1958111.9048225", " 7115585.40961724", " 3731238.68908297", " 21899850.4968094", " 16596850.9288898", "38.6908294347547", " 81.0168191846312", " 37.8211796604245", " 39.8017533946462", " 45.9352105827072", "0.525", " 5.869", " 4.448", " 0.325", " 0.758", "-0.93", " 2.55", " 2.15", " -1.62", " -0.40", "0.792954912390535", " 9.02328022300836E-08", " 7.13540110219846E-07", " 0.000300884604326201", " 0.954820913710643", "0.999999999999803", " 6.61502511825618E-06", " 2.77091409468707E-05", " 0.0293283164852358", " 0.999999999990951", "6.7", "5.5", " 5.9", " 5.9", " 5.7", " 6.1", " 5.5", " 5.9", " 6.1", " 5.8", " 5.8", " 5.8", " 5.8", " 6.2", " 5.6", " 5.2", " 5.6", " 3.8", " 6.5", " 5.5", " 6.1", " 6.1", " 5.9", " 6.1", " 6.1", " 6.7", " 6.3", " 6.7", " 6.3", " 6.7", " 6.3", " 6.3", " 6.7", " 6.2", " 5.8", " 6.2", " 6.2", " 6.2", " 5.8", " 5.8", " 5.8"
